idx,ch0,ch1,ch2_throttle,ch3,ch4,ch5_autolander,ch6,ch7
556,1421,775,1421,1421,1421,1421,1607,1421
557,1421,775,1421,1421,1421,1421,1607,1421
558,1421,775,1421,1421,1421,1421,1607,1421
559,1421,775,1421,1421,1421,1421,1606,1421
560,1421,775,1421,1421,1421,1421,1607,1421
561,1421,775,1421,1421,1421,1421,1607,1421
562,1421,775,1421,1421,1421,1421,1607,1421
563,1421,775,1421,1421,1421,1421,1607,1421
564,1421,775,1421,1421,1421,1421,1607,1421
565,1421,775,1421,1421,1421,1421,1607,1421
566,1421,775,1421,1421,1421,1421,1607,1421
567,1421,775,1421,1421,1421,1421,1607,1421
568,1421,775,1421,1421,1421,1421,1607,1421
569,1421,775,1421,1421,1421,1421,1607,1421
570,1421,775,1421,1421,1421,1421,1607,1421
571,1421,775,1421,1421,1421,1421,1607,1421
572,1421,775,1421,1421,1421,1421,1607,1421
573,1421,775,1421,1421,1421,1421,1607,1421
574,1421,775,1421,1421,1421,1421,1607,1421
575,1421,775,1421,1421,1421,1421,1607,1421
576,1421,775,1421,1421,1421,1421,1607,1421
577,1421,775,1421,1421,1421,1421,1607,1421
578,1421,775,1421,1421,1421,1421,1607,1421
579,1421,775,1421,1421,1421,1421,1607,1421
580,1421,775,1421,1421,1421,1421,1607,1421
581,1421,775,1421,1421,1421,1421,1607,1421
582,1421,775,1421,1421,1421,1421,1607,1421
583,1421,775,1421,1421,1421,1421,1607,1421
584,1421,775,1421,1421,1421,1421,1607,1421
585,1421,775,1421,1421,1421,1421,1607,1421
586,1421,775,1421,1421,1421,1421,1607,1421
587,1421,775,1421,1421,1421,1421,1607,1421
588,1421,775,1421,1421,1421,1421,1607,1421
589,1421,775,1421,1421,1421,1421,1607,1421
590,1421,775,1421,1421,1421,1421,1607,1421
591,1421,775,1421,1421,1421,1421,1607,1421
592,1421,775,1421,1421,1421,1421,1607,1421
593,1421,775,1421,1421,1421,1421,1607,1421
594,1421,775,1421,1421,1421,1421,1607,1421
595,1421,775,1421,1421,1421,1421,1607,1421
596,1421,775,1421,1421,1421,1421,1607,1421
597,1421,775,1421,1421,1421,1421,1607,1421
598,1421,775,1421,1421,1421,1421,1607,1421
599,1421,775,1421,1421,1421,1421,1607,1421
600,1421,775,1421,1421,1421,1421,1607,1421
601,1421,775,1421,1421,1421,1421,1607,1421
602,1421,775,1421,1421,1421,1421,1607,1421
603,1421,775,1421,1421,1421,1421,1607,1421
604,1421,775,1421,1421,1421,1421,1607,1421
605,1421,775,1421,1421,1421,1421,1607,1421
606,1421,775,1421,1421,1421,1421,1607,1421
607,1421,775,1421,1421,1421,1421,1607,1421
608,1421,775,1421,1421,1421,1421,1607,1421
609,1421,775,1421,1421,1421,1421,1607,1421
610,1421,775,1421,1421,1421,1421,1607,1421
611,1421,775,1421,1421,1421,1421,1607,1421
612,1421,775,1421,1421,1421,1421,1607,1421
613,1421,775,1421,1421,1421,1421,1607,1421
614,1421,775,1421,1421,1421,1421,1607,1421
615,1421,775,1421,1421,1421,1421,1607,1421
616,1421,775,1421,1421,1421,1421,1607,1421
617,1421,775,1421,1421,1421,1421,1607,1421
618,1421,775,1421,1421,1421,1421,1607,1421
619,1421,775,1421,1421,1421,1421,1607,1421
620,1421,775,1421,1421,1421,1421,1607,1421
621,1421,775,1421,1421,1421,1421,1607,1421
622,1421,775,1421,1421,1421,1421,1606,1421
623,1421,775,1421,1421,1421,1421,1607,1421
624,1421,775,1421,1421,1421,1421,1607,1421
625,1421,775,1421,1421,1421,1421,1607,1421
626,1421,775,1421,1421,1421,1421,1607,1421
627,1421,775,1421,1421,1421,1421,1607,1421
628,1421,775,1421,1421,1421,1421,1607,1421
629,1421,775,1421,1421,1421,1421,1607,1421
630,1421,775,1421,1421,1421,1421,1607,1421
631,1421,775,1421,1421,1421,1421,1607,1421
632,1421,775,1421,1421,1421,1421,1607,1421
633,1421,775,1421,1421,1421,1421,1607,1421
634,1421,775,1421,1421,1421,1421,1607,1421
635,1421,775,1421,1421,1421,1421,1607,1421
636,1421,775,1421,1421,1421,1421,1607,1421
637,1421,775,1421,1421,1421,1421,1607,1421
638,1421,775,1421,1421,1421,1421,1607,1421
639,1421,775,1421,1421,1421,1421,1607,1421
640,1421,775,1421,1421,1421,1421,1607,1421
641,1421,775,1421,1421,1421,1421,1607,1421
642,1421,775,1421,1421,1421,1421,1607,1421
643,1421,775,1421,1421,1421,1421,1607,1421
644,1421,775,1421,1421,1421,1421,1607,1421
645,1421,775,1421,1421,1421,1421,1607,1421
646,1421,775,1421,1421,1421,1421,1607,1421
647,1421,775,1421,1421,1421,1421,1607,1421
648,1421,775,1421,1421,1421,1421,1607,1421
649,1421,775,1421,1421,1421,1421,1607,1421
650,1421,775,1421,1421,1421,1421,1607,1421
651,1421,775,1421,1421,1421,1421,1607,1421
652,1421,775,1421,1421,1421,1421,1607,1421
653,1421,775,1421,1421,1421,1421,1607,1421
654,1421,775,1421,1421,1421,1421,1607,1421
655,1421,775,1421,1421,1421,1421,1607,1421
656,1421,775,1421,1421,1421,1421,1607,1421
657,1421,775,1421,1421,1421,1421,1607,1421
658,1421,775,1421,1421,1421,1421,1607,1421
659,1421,775,1421,1421,1421,1421,1607,1421
660,1421,775,1421,1421,1421,1421,1607,1421
661,1421,775,1421,1421,1421,1421,1607,1421
662,1421,775,1421,1421,1421,1421,1607,1421
663,1421,775,1421,1421,1421,1421,1607,1421
664,1421,775,1421,1421,1421,1421,1607,1421
665,1421,775,1421,1421,1421,1421,1607,1421
666,1421,775,1421,1421,1421,1421,1607,1421
667,1421,775,1421,1421,1421,1421,1607,1421
668,1421,775,1421,1421,1421,1421,1607,1421
669,1421,775,1421,1421,1421,1421,1607,1421
670,1421,775,1421,1421,1421,1421,1607,1421
671,1421,775,1421,1421,1421,1421,1607,1421
672,1421,775,1421,1421,1421,1421,1607,1421
673,1421,775,1421,1421,1421,1421,1607,1421
674,1421,775,1421,1421,1421,1421,1607,1421
675,1421,775,1421,1421,1421,1421,1607,1421
676,1421,775,1421,1421,1421,1421,1607,1421
677,1421,775,1421,1421,1421,1421,1607,1421
678,1421,775,1421,1421,1421,1421,1607,1421
679,1421,775,1421,1421,1421,1421,1607,1421
680,1421,775,1421,1421,1421,1421,1607,1421
681,1421,775,1421,1421,1421,1421,1607,1421
682,1421,775,1421,1421,1421,1421,1607,1421
683,1421,775,1421,1421,1421,1421,1607,1421
684,1421,775,1421,1421,1421,1421,1607,1421
685,1421,775,1421,1421,1421,1421,1607,1421
686,1421,775,1421,1421,1421,1421,1607,1421
687,1421,775,1421,1421,1421,1421,1607,1421
688,1421,775,1421,1421,1421,1421,1607,1421
689,1421,775,1421,1421,1421,1421,1607,1421
690,1421,775,1421,1421,1421,1421,1607,1421
691,1421,775,1421,1421,1421,1421,1607,1421
692,1421,775,1421,1421,1421,1421,1607,1421
693,1421,775,1421,1421,1421,1421,1607,1421
694,1421,775,1421,1421,1421,1421,1607,1421
695,1421,775,1421,1421,1421,1421,1607,1421
696,1421,775,1421,1421,1421,1421,1607,1421
697,1421,775,1421,1421,1421,1421,1607,1421
698,1421,775,1421,1421,1421,1421,1607,1421
699,1421,775,1421,1421,1421,1421,1607,1421
700,1421,775,1421,1421,1421,1421,1607,1421
701,1421,775,1421,1421,1421,1421,1607,1421
702,1421,775,1421,1421,1421,1421,1607,1421
703,1421,775,1421,1421,1421,1421,1607,1421
704,1421,775,1421,1421,1421,1421,1607,1421
705,1421,775,1421,1421,1421,1421,1607,1421
706,1421,775,1421,1421,1421,1421,1607,1421
707,1421,775,1421,1421,1421,1421,1607,1421
708,1421,775,1421,1421,1421,1421,1607,1421
709,1421,775,1421,1421,1421,1421,1607,1421
710,1421,775,1421,1421,1421,1421,1607,1421
711,1421,775,1421,1421,1421,1421,1607,1421
712,1421,775,1421,1421,1421,1421,1607,1421
713,1421,775,1421,1421,1421,1421,1607,1421
714,1421,775,1421,1421,1421,1421,1607,1421
715,1421,775,1421,1421,1421,1421,1607,1421
716,1421,775,1421,1421,1421,1421,1607,1421
717,1421,775,1421,1421,1421,1421,1607,1421
718,1421,775,1421,1421,1421,1421,1607,1421
719,1421,775,1421,1421,1421,1421,1607,1421
720,1421,775,1421,1421,1421,1421,1607,1421
721,1421,775,1421,1421,1421,1421,1607,1421
722,1421,775,1421,1421,1421,1421,1607,1421
723,1421,775,1421,1421,1421,1421,1607,1421
724,1421,775,1421,1421,1421,1421,1607,1421
725,1421,775,1421,1421,1421,1421,1607,1421
726,1421,775,1421,1421,1421,1421,1607,1421
727,1421,775,1421,1421,1421,1421,1607,1421
728,1421,775,1421,1421,1421,1421,1607,1421
729,1421,775,1421,1421,1421,1421,1607,1421
730,1421,775,1421,1421,1421,1421,1607,1421
731,1421,775,1421,1421,1421,1421,1607,1421
732,1421,775,1421,1421,1421,1421,1607,1421
733,1421,775,1421,1421,1421,1421,1607,1421
734,1421,775,1421,1421,1421,1421,1607,1421
735,1421,775,1421,1421,1421,1421,1607,1421
736,1421,775,1421,1421,1421,1421,1607,1421
737,1421,775,1421,1421,1421,1421,1607,1421
738,1421,775,1421,1421,1421,1421,1607,1421
739,1421,775,1421,1421,1421,1421,1607,1421
740,1421,775,1421,1421,1421,1421,1607,1421
741,1421,775,1421,1421,1421,1421,1607,1421
742,1421,775,1421,1421,1421,1421,1607,1421
743,1421,775,1421,1421,1421,1421,1607,1421
744,1421,775,1421,1421,1421,1421,1607,1421
745,1421,775,1421,1421,1421,1421,1607,1421
746,1421,775,1421,1421,1421,1421,1607,1421
747,1421,775,1421,1421,1421,1421,1607,1421
748,1421,775,1421,1421,1421,1421,1607,1421
749,1421,775,1421,1421,1421,1421,1607,1421
750,1421,775,1421,1421,1421,1421,1607,1421
751,1421,775,1421,1421,1421,1421,1607,1421
752,1421,775,1421,1421,1421,1421,1607,1421
753,1421,775,1421,1421,1421,1421,1607,1421
754,1421,775,1421,1421,1421,1421,1607,1421
755,1421,775,1421,1421,1421,1421,1607,1421
756,1421,775,1421,1421,1421,1421,1607,1421
757,1421,775,1421,1421,1421,1421,1607,1421
758,1421,775,1421,1421,1421,1421,1607,1421
759,1421,775,1421,1421,1421,1421,1607,1421
760,1421,775,1421,1421,1421,1421,1607,1421
761,1421,775,1421,1421,1421,1421,1607,1421
762,1421,775,1421,1421,1421,1421,1607,1421
763,1421,775,1421,1421,1421,1421,1607,1421
764,1421,775,1421,1421,1421,1421,1607,1421
765,1421,775,1421,1421,1421,1421,1607,1421
766,1421,775,1421,1421,1421,1421,1607,1421
767,1421,775,1421,1421,1421,1421,1607,1421
768,1421,775,1421,1421,1421,1421,1607,1421
769,1421,775,1421,1421,1421,1421,1607,1421
770,1421,775,1421,1421,1421,1421,1607,1421
771,1421,775,1421,1421,1421,1421,1607,1421
772,1421,775,1421,1421,1421,1421,1607,1421
773,1421,775,1421,1421,1421,1421,1607,1421
774,1421,775,1421,1421,1421,1421,1607,1421
775,1421,775,1421,1421,1421,1421,1607,1421
776,1421,775,1421,1421,1421,1421,1607,1421
777,1421,775,1421,1421,1421,1421,1607,1421
778,1421,775,1421,1421,1421,1421,1607,1421
779,1421,775,1421,1421,1421,1421,1607,1421
780,1421,775,1421,1421,1421,1421,1607,1421
781,1421,775,1421,1421,1421,1421,1607,1421
782,1421,775,1421,1421,1421,1421,1607,1421
783,1421,775,1421,1421,1421,1421,1607,1421
784,1421,775,1421,1421,1421,1421,1607,1421
785,1421,775,1421,1421,1421,1421,1607,1421
786,1421,775,1421,1421,1421,1421,1607,1421
787,1421,775,1421,1421,1421,1421,1607,1421
788,1421,775,1421,1421,1421,1421,1607,1421
789,1421,775,1421,1421,1421,1421,1607,1421
790,1421,775,1421,1421,1421,1421,1607,1421
791,1421,775,1421,1421,1421,1421,1607,1421
792,1421,775,1421,1421,1421,1421,1607,1421
793,1421,775,1421,1421,1421,1421,1607,1421
794,1421,775,1421,1421,1421,1421,1607,1421
795,1421,775,1421,1421,1421,1421,1607,1421
796,1421,775,1421,1421,1421,1421,1607,1421
797,1421,775,1421,1421,1421,1421,1607,1421
798,1421,775,1421,1421,1421,1421,1607,1421
799,1421,775,1421,1421,1421,1421,1607,1421
800,1421,775,1421,1421,1421,1421,1607,1421
801,1421,775,1421,1421,1421,1421,1607,1421
802,1421,775,1421,1421,1421,1421,1607,1421
803,1421,775,1421,1421,1421,1421,1607,1421
804,1421,775,1421,1421,1421,1421,1607,1421
805,1421,775,1421,1421,1421,1421,1607,1421
806,1421,775,1421,1421,1421,1421,1607,1421
807,1421,775,1421,1421,1421,1421,1607,1421
808,1421,775,1421,1421,1421,1421,1607,1421
809,1421,775,1421,1421,1421,1421,1607,1421
810,1421,775,1421,1421,1421,1421,1607,1421
811,1421,775,1421,1421,1421,1421,1607,1421
812,1421,775,1421,1421,1421,1421,1607,1421
813,1421,775,1421,1421,1421,1421,1607,1421
814,1421,775,1421,1421,1421,1421,1607,1421
815,1421,775,1421,1421,1421,1421,1607,1421
816,1421,775,1421,1421,1421,1421,1607,1421
817,1421,775,1421,1421,1421,1421,1607,1421
818,1421,775,1421,1421,1421,1421,1607,1421
819,1421,775,1421,1421,1421,1421,1607,1421
820,1421,775,1421,1421,1421,1421,1607,1421
821,1421,775,1421,1421,1421,1421,1607,1421
822,1421,775,1421,1421,1421,1421,1607,1421
823,1421,775,1421,1421,1421,1421,1607,1421
824,1421,775,1421,1421,1421,1421,1607,1421
825,1421,775,1421,1421,1421,1421,1607,1421
826,1421,775,1421,1421,1421,1421,1607,1421
827,1421,775,1421,1421,1421,1421,1607,1421
828,1421,775,1421,1421,1421,1421,1607,1421
829,1421,775,1421,1421,1421,1421,1607,1421
830,1421,775,1421,1421,1421,1421,1607,1421
831,1421,775,1421,1421,1421,1421,1607,1421
832,1421,775,1421,1421,1421,1421,1607,1421
833,1421,775,1421,1421,1421,1421,1607,1421
834,1421,775,1421,1421,1421,1421,1607,1421
835,1421,775,1421,1421,1421,1421,1607,1421
836,1421,775,1421,1421,1421,1421,1607,1421
837,1421,775,1421,1421,1421,1421,1607,1421
838,1421,775,1421,1421,1421,1421,1607,1421
839,1421,775,1421,1421,1421,1421,1607,1421
840,1421,775,1421,1421,1421,1421,1607,1421
841,1421,775,1421,1421,1421,1421,1607,1421
842,1421,775,1421,1421,1421,1421,1607,1421
843,1421,775,1421,1421,1421,1421,1607,1421
844,1421,775,1421,1421,1421,1421,1607,1421
845,1421,775,1421,1421,1421,1421,1607,1421
846,1421,775,1421,1421,1421,1421,1607,1421
847,1421,775,1421,1421,1421,1421,1607,1421
848,1421,775,1421,1421,1421,1421,1607,1421
849,1421,775,1421,1421,1421,1421,1607,1421
850,1421,775,1421,1421,1421,1421,1607,1421
851,1421,775,1421,1421,1421,1421,1607,1421
852,1421,775,1421,1421,1421,1421,1607,1421
853,1421,775,1421,1421,1421,1421,1607,1421
854,1421,775,1421,1421,1421,1421,1607,1421
855,1421,775,1421,1421,1421,1421,1607,1421
856,1421,775,1421,1421,1421,1421,1607,1421
857,1421,775,1421,1421,1421,1421,1607,1421
858,1421,775,1421,1421,1421,1421,1607,1421
859,1421,775,1421,1421,1421,1421,1607,1421
860,1421,775,1421,1421,1421,1421,1607,1421
861,1421,775,1421,1421,1421,1421,1607,1421
862,1421,775,1421,1421,1421,1421,1607,1421
863,1421,775,1421,1421,1421,1421,1607,1421
864,1421,775,1421,1421,1421,1421,1607,1421
865,1421,775,1421,1421,1421,1421,1607,1421
866,1421,775,1421,1421,1421,1421,1607,1421
867,1421,775,1421,1421,1421,1421,1607,1421
868,1421,775,1421,1421,1421,1421,1607,1421
869,1421,775,1421,1421,1421,1421,1607,1421
870,1421,775,1421,1421,1421,1421,1607,1421
871,1421,775,1421,1421,1421,1421,1607,1421
872,1421,775,1421,1421,1421,1421,1607,1421
873,1421,775,1421,1421,1421,1421,1607,1421
874,1421,775,1421,1421,1421,1421,1607,1421
875,1421,775,1421,1421,1421,1421,1607,1421
876,1421,775,1421,1421,1421,1421,1607,1421
877,1421,775,1421,1421,1421,1421,1607,1421
878,1421,775,1421,1421,1421,1421,1607,1421
879,1421,775,1421,1421,1421,1421,1607,1421
880,1421,775,1421,1421,1421,1421,1607,1421
881,1421,775,1421,1421,1421,1421,1607,1421
882,1421,775,1421,1421,1421,1421,1607,1421
883,1421,775,1421,1421,1421,1421,1607,1421
884,1421,775,1421,1421,1421,1421,1607,1421
885,1421,775,1421,1421,1421,1421,1607,1421
886,1421,775,1421,1421,1421,1421,1607,1421
887,1421,775,1421,1421,1421,1421,1607,1421
888,1421,775,1421,1421,1421,1421,1607,1421
889,1421,775,1421,1421,1421,1421,1607,1421
890,1421,775,1421,1421,1421,1421,1607,1421
891,1421,775,1421,1421,1421,1421,1607,1421
892,1421,775,1421,1421,1421,1421,1607,1421
893,1421,775,1421,1421,1421,1421,1607,1421
894,1421,775,1421,1421,1421,1421,1607,1421
895,1421,775,1421,1421,1421,1421,1607,1421
896,1421,775,1421,1421,1421,1421,1607,1421
897,1421,775,1421,1421,1421,1421,1607,1421
898,1421,775,1421,1421,1421,1421,1607,1421
899,1421,775,1421,1421,1421,1421,1607,1421
900,1421,775,1421,1421,1421,1421,1607,1421
901,1421,775,1421,1421,1421,1421,1607,1421
902,1421,775,1421,1421,1421,1421,1607,1421
903,1421,775,1421,1421,1421,1421,1607,1421
904,1421,775,1421,1421,1421,1421,1607,1421
905,1421,775,1421,1421,1421,1421,1607,1421
906,1421,775,1421,1421,1421,1421,1607,1421
907,1421,775,1421,1421,1421,1421,1607,1421
908,1421,775,1421,1421,1421,1421,1607,1421
909,1421,775,1421,1421,1421,1421,1607,1421
910,1421,775,1421,1421,1421,1421,1607,1421
911,1421,775,1421,1421,1421,1421,1607,1421
912,1421,775,1421,1421,1421,1421,1607,1421
913,1421,775,1421,1421,1421,1421,1607,1421
914,1421,775,1421,1421,1421,1421,1607,1421
915,1421,775,1421,1421,1421,1421,1607,1421
916,1421,775,1421,1421,1421,1421,1607,1421
917,1421,775,1421,1421,1421,1421,1607,1421
918,1421,775,1421,1421,1421,1421,1607,1421
919,1421,775,1421,1421,1421,1421,1607,1421
920,1421,775,1421,1421,1421,1421,1607,1421
921,1421,775,1421,1421,1421,1421,1607,1421
922,1421,775,1421,1421,1421,1421,1607,1421
923,1421,775,1421,1421,1421,1421,1607,1421
924,1421,775,1421,1421,1421,1421,1607,1421
925,1421,775,1421,1421,1421,1421,1607,1421
926,1421,775,1421,1421,1421,1421,1607,1421
927,1421,775,1421,1421,1421,1421,1607,1421
928,1421,775,1421,1421,1421,1421,1607,1421
929,1421,775,1421,1421,1421,1421,1607,1421
930,1421,775,1421,1421,1421,1421,1607,1421
931,1421,775,1421,1421,1421,1421,1607,1421
932,1421,775,1421,1421,1421,1421,1607,1421
933,1421,775,1421,1421,1421,1421,1607,1421
934,1421,775,1421,1421,1421,1421,1607,1421
935,1421,775,1421,1421,1421,1421,1607,1421
936,1421,775,1421,1421,1421,1421,1607,1421
937,1421,775,1421,1421,1421,1421,1607,1421
938,1421,775,1421,1421,1421,1421,1607,1421
939,1421,775,1421,1421,1421,1421,1607,1421
940,1421,775,1421,1421,1421,1421,1607,1421
941,1421,775,1421,1421,1421,1421,1607,1421
942,1421,775,1421,1421,1421,1421,1607,1421
943,1421,775,1421,1421,1421,1421,1607,1421
944,1421,775,1421,1421,1421,1421,1607,1421
945,1421,775,1421,1421,1421,1421,1607,1421
946,1421,775,1421,1421,1421,1421,1607,1421
947,1421,775,1421,1421,1421,1421,1607,1421
948,1421,775,1421,1421,1421,1421,1607,1421
949,1421,775,1421,1421,1421,1421,1607,1421
950,1421,775,1421,1421,1421,1421,1607,1421
951,1421,775,1421,1421,1421,1421,1607,1421
952,1421,775,1421,1421,1421,1421,1607,1421
953,1421,775,1421,1421,1421,1421,1607,1421
954,1421,775,1421,1421,1421,1421,1607,1421
955,1421,775,1421,1421,1421,1421,1607,1421
956,1421,775,1421,1421,1421,1421,1607,1421
957,1421,775,1421,1421,1421,1421,1607,1421
958,1421,775,1421,1421,1421,1421,1607,1421
959,1421,775,1421,1421,1421,1421,1607,1421
960,1421,775,1421,1421,1421,1421,1607,1421
961,1421,775,1421,1421,1421,1421,1607,1421
962,1421,775,1421,1421,1421,1421,1607,1421
963,1421,775,1421,1421,1421,1421,1607,1421
964,1421,775,1421,1421,1421,1421,1607,1421
965,1421,775,1421,1421,1421,1421,1607,1421
966,1421,775,1421,1421,1421,1421,1607,1421
967,1421,775,1421,1421,1421,1421,1607,1421
968,1421,775,1421,1421,1421,1421,1607,1421
969,1421,775,1421,1421,1421,1421,1607,1421
970,1421,775,1421,1421,1421,1421,1607,1421
971,1421,775,1421,1421,1421,1421,1607,1421
972,1421,775,1421,1421,1421,1421,1607,1421
973,1421,775,1421,1421,1421,1421,1607,1421
974,1421,775,1421,1421,1421,1421,1607,1421
975,1421,775,1421,1421,1421,1421,1607,1421
976,1421,775,1421,1421,1421,1421,1607,1421
977,1421,775,1421,1421,1421,1421,1607,1421
978,1421,775,1421,1421,1421,1421,1607,1421
979,1421,775,1421,1421,1421,1421,1607,1421
980,1421,775,1421,1421,1421,1421,1607,1421
981,1421,775,1421,1421,1421,1421,1607,1421
982,1421,775,1421,1421,1421,1421,1607,1421
983,1421,775,1421,1421,1421,1421,1607,1421
984,1421,775,1421,1421,1421,1421,1607,1421
985,1421,775,1421,1421,1421,1421,1607,1421
986,1421,775,1421,1421,1421,1421,1607,1421
987,1421,775,1421,1421,1421,1421,1607,1421
988,1421,775,1421,1421,1421,1421,1607,1421
989,1421,775,1421,1421,1421,1421,1607,1421
990,1421,775,1421,1421,1421,1421,1607,1421
991,1421,775,1421,1421,1421,1421,1607,1421
992,1421,775,1421,1421,1421,1421,1607,1421
993,1421,775,1421,1421,1421,1421,1607,1421
994,1421,775,1421,1421,1421,1421,1607,1421
995,1421,775,1421,1421,1421,1421,1607,1421
996,1421,775,1421,1421,1421,1421,1607,1421
997,1421,775,1421,1421,1421,1421,1607,1421
998,1421,775,1421,1421,1421,1421,1607,1421
999,1421,775,1421,1421,1421,1421,1607,1421
1000,1421,775,1421,1421,1421,1421,1607,1421
1001,1421,775,1421,1421,1421,1421,1607,1421
1002,1421,775,1421,1421,1421,1421,1607,1421
1003,1421,775,1421,1421,1421,1421,1607,1421
1004,1421,775,1421,1421,1421,1421,1607,1421
1005,1421,775,1421,1421,1421,1421,1607,1421
1006,1421,775,1421,1421,1421,1421,1607,1421
1007,1421,775,1421,1421,1421,1421,1607,1421
1008,1421,775,1421,1421,1421,1421,1607,1421
1009,1421,775,1421,1421,1421,1421,1607,1421
1010,1421,775,1421,1421,1421,1421,1607,1421
1011,1421,775,1421,1421,1421,1421,1607,1421
1012,1421,775,1421,1421,1421,1421,1606,1421
1013,1421,775,1421,1421,1421,1421,1607,1421
1014,1421,775,1421,1421,1421,1421,1607,1421
1015,1421,775,1421,1421,1421,1421,1607,1421
1016,1421,775,1421,1421,1421,1421,1607,1421
1017,1421,775,1421,1421,1421,1421,1607,1421
1018,1421,775,1421,1421,1421,1421,1607,1421
1019,1421,775,1421,1421,1421,1421,1607,1421
1020,1421,775,1421,1421,1421,1421,1607,1421
1021,1421,775,1421,1421,1421,1421,1607,1421
1022,1421,775,1421,1421,1421,1421,1607,1421
1023,1421,775,1421,1421,1421,1421,1607,1421
1024,1421,775,1421,1421,1421,1421,1607,1421
1025,1421,775,1421,1421,1421,1421,1607,1421
1026,1421,775,1421,1421,1421,1421,1607,1421
1027,1421,775,1421,1421,1421,1421,1607,1421
1028,1421,775,1421,1421,1421,1421,1607,1421
1029,1421,775,1421,1421,1421,1421,1607,1421
1030,1421,775,1421,1421,1421,1421,1607,1421
1031,1421,775,1421,1421,1421,1421,1607,1421
1032,1421,775,1421,1421,1421,1421,1607,1421
1033,1421,775,1421,1421,1421,1421,1607,1421
1034,1421,775,1421,1421,1421,1421,1607,1421
1035,1421,775,1421,1421,1421,1421,1607,1421
1036,1421,775,1421,1421,1421,1421,1607,1421
1037,1421,775,1421,1421,1421,1421,1607,1421
1038,1421,775,1421,1421,1421,1421,1607,1421
1039,1421,775,1421,1421,1421,1421,1607,1421
1040,1421,775,1421,1421,1421,1421,1607,1421
1041,1421,775,1421,1421,1421,1421,1607,1421
1042,1421,775,1421,1421,1421,1421,1607,1421
1043,1421,775,1421,1421,1421,1421,1607,1421
1044,1421,775,1421,1421,1421,1421,1607,1421
1045,1421,775,1421,1421,1421,1421,1607,1421
1046,1421,775,1421,1421,1421,1421,1607,1421
1047,1421,775,1421,1421,1421,1421,1607,1421
1048,1421,775,1421,1421,1421,1421,1607,1421
1049,1421,775,1421,1421,1421,1421,1607,1421
1050,1421,775,1421,1421,1421,1421,1607,1421
1051,1421,775,1421,1421,1421,1421,1607,1421
1052,1421,775,1421,1421,1421,1421,1607,1421
1053,1421,775,1421,1421,1421,1421,1607,1421
1054,1421,775,1421,1421,1421,1421,1607,1421
1055,1421,775,1421,1421,1421,1421,1607,1421
1056,1421,775,1421,1421,1421,1421,1607,1421
1057,1421,775,1421,1421,1421,1421,1607,1421
1058,1421,775,1421,1421,1421,1421,1607,1421
1059,1421,775,1421,1421,1421,1421,1607,1421
1060,1421,775,1421,1421,1421,1421,1607,1421
1061,1421,775,1421,1421,1421,1421,1607,1421
1062,1421,775,1421,1421,1421,1421,1607,1421
1063,1421,775,1421,1421,1421,1421,1607,1421
1064,1421,775,1421,1421,1421,1421,1607,1421
1065,1421,775,1421,1421,1421,1421,1607,1421
1066,1421,775,1421,1421,1421,1421,1607,1421
1067,1421,775,1421,1421,1421,1421,1607,1421
1068,1421,775,1421,1421,1421,1421,1607,1421
1069,1421,775,1421,1421,1421,1421,1607,1421
1070,1421,775,1421,1421,1421,1421,1607,1421
1071,1421,775,1421,1421,1421,1421,1607,1421
1072,1421,775,1421,1421,1421,1421,1607,1421
1073,1421,775,1421,1421,1421,1421,1607,1421
1074,1421,775,1421,1421,1421,1421,1607,1421
1075,1421,775,1421,1421,1421,1421,1607,1421
1076,1421,775,1421,1421,1421,1421,1607,1421
1077,1421,775,1421,1421,1421,1421,1607,1421
1078,1421,775,1421,1421,1421,1421,1607,1421
1079,1421,775,1421,1421,1421,1421,1607,1421
1080,1421,775,1421,1421,1421,1421,1607,1421
1081,1421,775,1421,1421,1421,1421,1607,1421
1082,1421,775,1421,1421,1421,1421,1607,1421
1083,1421,775,1421,1421,1421,1421,1607,1421
1084,1421,775,1421,1421,1421,1421,1607,1421
1085,1421,775,1421,1421,1421,1421,1607,1421
1086,1421,775,1421,1421,1421,1421,1607,1421
1087,1421,775,1421,1421,1421,1421,1607,1421
1088,1421,775,1421,1421,1421,1421,1607,1421
1089,1421,775,1421,1421,1421,1421,1607,1421
1090,1421,775,1421,1421,1421,1421,1607,1421
1091,1421,775,1421,1421,1421,1421,1607,1421
1092,1421,775,1421,1421,1421,1421,1607,1421
1093,1421,775,1421,1421,1421,1421,1607,1421
1094,1421,775,1421,1421,1421,1421,1607,1421
1095,1421,775,1421,1421,1421,1421,1607,1421
1096,1421,775,1421,1421,1421,1421,1607,1421
1097,1421,775,1421,1421,1421,1421,1607,1421
1098,1421,775,1421,1421,1421,1421,1607,1421
1099,1421,775,1421,1421,1421,1421,1607,1421
1100,1421,775,1421,1421,1421,1421,1607,1421
1101,1421,775,1421,1421,1421,1421,1607,1421
1102,1421,775,1421,1421,1421,1421,1607,1421
1103,1421,775,1421,1421,1421,1421,1607,1421
1104,1421,775,1421,1421,1421,1421,1607,1421
1105,1421,775,1421,1421,1421,1421,1607,1421
1106,1421,775,1421,1421,1421,1421,1607,1421
1107,1421,775,1421,1421,1421,1421,1607,1421
1108,1421,775,1421,1421,1421,1421,1607,1421
