idx,1e,1u,2e,2u,3e,3u,4e,4u,5e,5u,6e,6u,7e,7u,8e,8u,9e,9u
494,1938,1421,1938,1421,1938,1421,1938,1421,10613,10096,1938,1421,1570,1053,2000,1483,1938,1421
495,1938,1421,1938,1421,1938,1421,1938,1421,10645,10128,1938,1421,1548,1031,2000,1483,1938,1421
496,1938,1421,1938,1421,1938,1421,1938,1421,10667,10150,1938,1421,1527,1010,1999,1482,1938,1421
497,1938,1421,1938,1421,1938,1421,1938,1421,10689,10172,1938,1421,1506,989,2000,1483,1938,1421
498,1938,1421,1938,1421,1938,1421,1938,1421,10708,10191,1938,1421,1487,970,2000,1483,1938,1421
499,1938,1421,1938,1421,1938,1421,1938,1421,10728,10211,1938,1421,1469,952,2000,1483,1938,1421
500,1938,1421,1938,1421,1938,1421,1938,1421,10746,10229,1938,1421,1446,929,2000,1483,1938,1421
501,1938,1421,1938,1421,1938,1421,1938,1421,10769,10252,1938,1421,1428,911,2000,1483,1938,1421
502,1938,1421,1938,1421,1938,1421,1938,1421,10787,10270,1938,1421,1415,898,2000,1483,1938,1421
503,1938,1421,1938,1421,1938,1421,1938,1421,10800,10283,1938,1421,1402,885,2000,1483,1938,1421
504,1938,1421,1938,1421,1938,1421,1938,1421,10813,10296,1938,1421,1378,862,2000,1483,1938,1421
505,1938,1421,1938,1421,1938,1421,1938,1421,10836,10319,1938,1421,1369,852,2000,1483,1938,1421
506,1938,1421,1938,1421,1938,1421,1938,1421,10845,10328,1938,1421,1356,840,2000,1483,1938,1421
507,1938,1421,1938,1421,1938,1421,1938,1421,10858,10341,1938,1421,1342,825,1999,1482,1938,1421
508,1938,1421,1938,1421,1938,1421,1938,1421,10874,10357,1938,1421,1318,801,2000,1483,1938,1421
509,1938,1421,1938,1421,1938,1421,1938,1421,10897,10380,1938,1421,1293,776,2000,1483,1938,1421
510,1938,1421,1938,1421,1938,1421,1938,1421,10921,10405,1938,1421,1292,775,2000,1483,1938,1421
511,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1938,1421,1292,775,2000,1483,1938,1421
512,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1938,1421,1292,775,2000,1483,1938,1421
513,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1938,1421,1292,775,2000,1483,1938,1421
514,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1938,1421,1292,775,2000,1483,1938,1421
515,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1938,1421,1292,775,2000,1483,1938,1421
516,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1938,1421,1292,775,2000,1483,1938,1421
517,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1938,1421,1292,775,2000,1483,1938,1421
518,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1938,1421,1292,775,2000,1483,1938,1421
519,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1938,1421,1292,775,2000,1483,1938,1421
520,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1938,1421,1300,783,1999,1482,1938,1421
521,1938,1421,1938,1421,1938,1421,1938,1421,10916,10399,1938,1421,1329,812,1999,1482,1938,1421
522,1938,1421,1938,1421,1938,1421,1938,1421,10887,10370,1938,1421,1369,852,2000,1483,1938,1421
523,1938,1421,1938,1421,1938,1421,1938,1421,10845,10328,1938,1421,1385,868,2000,1483,1938,1421
524,1938,1421,1938,1421,1938,1421,1938,1421,10830,10313,1938,1421,1429,912,2000,1483,1938,1421
525,1938,1421,1938,1421,1938,1421,1938,1421,10786,10269,1938,1421,1465,948,2000,1483,1938,1421
526,1938,1421,1938,1421,1938,1421,1938,1421,10750,10233,1938,1421,1497,980,2000,1483,1938,1421
527,1938,1421,1938,1421,1938,1421,1938,1421,10717,10200,1938,1421,1522,1005,2000,1483,1938,1421
528,1938,1421,1938,1421,1938,1421,1938,1421,10693,10176,1938,1421,1552,1035,2000,1483,1938,1421
529,1938,1421,1938,1421,1938,1421,1938,1421,10663,10146,1938,1421,1584,1067,2000,1483,1938,1421
530,1938,1421,1938,1421,1938,1421,1938,1421,10631,10114,1938,1421,1628,1111,2000,1483,1938,1421
531,1938,1421,1938,1421,1938,1421,1938,1421,10587,10070,1938,1421,1656,1139,2000,1483,1938,1421
532,1938,1421,1938,1421,1938,1421,1938,1421,10558,10041,1938,1421,1702,1185,1999,1482,1938,1421
533,1938,1421,1938,1421,1938,1421,1938,1421,10514,9997,1938,1421,1735,1218,2000,1483,1938,1421
534,1938,1421,1938,1421,1938,1421,1938,1421,10479,9963,1938,1421,1775,1258,2000,1483,1938,1421
535,1938,1421,1938,1421,1938,1421,1938,1421,10439,9922,1938,1421,1836,1319,2000,1483,1938,1421
536,1938,1421,1938,1421,1938,1421,1938,1421,10379,9862,1938,1421,1881,1364,1999,1482,1938,1421
537,1938,1421,1938,1421,1938,1421,1938,1421,10335,9818,1938,1421,1908,1391,2000,1483,1938,1421
538,1938,1421,1938,1421,1938,1421,1938,1421,10306,9789,1938,1421,1938,1421,2000,1483,1938,1421
539,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1939,1422,2000,1483,1938,1421
540,1938,1421,1938,1421,1938,1421,1938,1421,10275,9758,1938,1421,1963,1446,2000,1483,1938,1421
541,1938,1421,1938,1421,1938,1421,1938,1421,10252,9735,1938,1421,2003,1486,2000,1483,1938,1421
542,1938,1421,1938,1421,1938,1421,1938,1421,10212,9695,1938,1421,2027,1510,2000,1483,1938,1421
543,1938,1421,1938,1421,1938,1421,1938,1421,10187,9670,1938,1421,2057,1540,2000,1483,1938,1421
544,1938,1421,1938,1421,1938,1421,1938,1421,10158,9641,1938,1421,2091,1574,2000,1483,1938,1421
545,1938,1421,1938,1421,1938,1421,1938,1421,10124,9607,1938,1421,2120,1603,2000,1483,1938,1421
546,1938,1421,1938,1421,1938,1421,1938,1421,10094,9577,1938,1421,2159,1642,2000,1483,1938,1421
547,1938,1421,1938,1421,1938,1421,1938,1421,10056,9539,1938,1421,2178,1661,2000,1483,1938,1421
548,1938,1421,1938,1421,1938,1421,1938,1421,10036,9519,1938,1421,2215,1698,2000,1483,1938,1421
549,1938,1421,1938,1421,1938,1421,1938,1421,10000,9483,1938,1421,2239,1722,2000,1483,1938,1421
550,1938,1421,1938,1421,1938,1421,1938,1421,9975,9458,1938,1421,2252,1735,2000,1483,1938,1421
551,1938,1421,1938,1421,1938,1421,1938,1421,9962,9446,1938,1421,2284,1767,2000,1483,1938,1421
552,1938,1421,1938,1421,1938,1421,1938,1421,9930,9413,1938,1421,2313,1796,2000,1483,1938,1421
553,1938,1421,1938,1421,1938,1421,1938,1421,9902,9385,1938,1421,2349,1832,2000,1483,1938,1421
554,1938,1421,1938,1421,1938,1421,1938,1421,9866,9349,1938,1421,2388,1871,2000,1483,1938,1421
555,1938,1421,1938,1421,1938,1421,1938,1421,9827,9310,1938,1421,2410,1893,2000,1483,1938,1421
556,1938,1421,1938,1421,1938,1421,1938,1421,9805,9288,1938,1421,2450,1933,2000,1483,1938,1421
557,1938,1421,1938,1421,1938,1421,1938,1421,9765,9248,1938,1421,2476,1959,2000,1483,1938,1421
558,1938,1421,1938,1421,1938,1421,1938,1421,9739,9222,1938,1421,2495,1978,2000,1483,1938,1421
559,1938,1421,1938,1421,1938,1421,1938,1421,9720,9203,1938,1421,2509,1992,2000,1483,1938,1421
560,1938,1421,1938,1421,1938,1421,1938,1421,9705,9188,1938,1421,2526,2009,2000,1483,1938,1421
561,1938,1421,1938,1421,1938,1421,1938,1421,9689,9172,1938,1421,2542,2025,2000,1483,1938,1421
562,1938,1421,1938,1421,1938,1421,1938,1421,9673,9156,1938,1421,2564,2047,2000,1483,1938,1421
563,1938,1421,1938,1421,1938,1421,1938,1421,9651,9134,1938,1421,2583,2066,2000,1483,1938,1421
564,1938,1421,1938,1421,1938,1421,1938,1421,9632,9115,1938,1421,2584,2067,2000,1483,1938,1421
565,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,1938,1421,2584,2067,2000,1483,1938,1421
566,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,1938,1421,2584,2067,2000,1483,1938,1421
567,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,1938,1421,2584,2067,2000,1483,1938,1421
568,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,1938,1421,2584,2067,2000,1483,1938,1421
569,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,1938,1421,2584,2067,2000,1483,1938,1421
570,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,1938,1421,2584,2067,2000,1483,1938,1421
571,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,1938,1421,2584,2067,2000,1483,1938,1421
572,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,1938,1421,2584,2067,2000,1483,1938,1421
573,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,1938,1421,2584,2067,2000,1483,1938,1421
574,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,1938,1421,2580,2063,2000,1483,1938,1421
575,1938,1421,1938,1421,1938,1421,1938,1421,9634,9117,1938,1421,2564,2047,2000,1483,1938,1421
576,1938,1421,1938,1421,1938,1421,1938,1421,9651,9134,1938,1421,2538,2021,2000,1483,1938,1421
577,1938,1421,1938,1421,1938,1421,1938,1421,9677,9160,1938,1421,2514,1998,2000,1483,1938,1421
578,1938,1421,1938,1421,1938,1421,1938,1421,9700,9183,1938,1421,2490,1973,2000,1483,1938,1421
579,1938,1421,1938,1421,1938,1421,1938,1421,9725,9208,1938,1421,2465,1948,2000,1483,1938,1421
580,1938,1421,1938,1421,1938,1421,1938,1421,9749,9232,1938,1421,2432,1915,2000,1483,1938,1421
581,1938,1421,1938,1421,1938,1421,1938,1421,9783,9266,1938,1421,2394,1877,2000,1483,1938,1421
582,1938,1421,1938,1421,1938,1421,1938,1421,9820,9303,1938,1421,2350,1833,2000,1483,1938,1421
583,1938,1421,1938,1421,1938,1421,1938,1421,9864,9347,1938,1421,2315,1798,2000,1483,1938,1421
584,1938,1421,1938,1421,1938,1421,1938,1421,9899,9382,1938,1421,2274,1757,2000,1483,1938,1421
585,1938,1421,1938,1421,1938,1421,1938,1421,9941,9424,1938,1421,2248,1731,2000,1483,1938,1421
586,1938,1421,1938,1421,1938,1421,1938,1421,9966,9449,1938,1421,2216,1699,2000,1483,1938,1421
587,1938,1421,1938,1421,1938,1421,1938,1421,9999,9482,1938,1421,2173,1656,2000,1483,1938,1421
588,1938,1421,1938,1421,1938,1421,1938,1421,10041,9524,1938,1421,2160,1643,2000,1483,1938,1421
589,1938,1421,1938,1421,1938,1421,1938,1421,10054,9537,1938,1421,2140,1623,2000,1483,1938,1421
590,1938,1421,1938,1421,1938,1421,1938,1421,10075,9558,1938,1421,2120,1603,2000,1483,1938,1421
591,1938,1421,1938,1421,1938,1421,1938,1421,10094,9577,1938,1421,2109,1592,2000,1483,1938,1421
592,1938,1421,1938,1421,1938,1421,1938,1421,10106,9589,1938,1421,2087,1570,2000,1483,1938,1421
593,1938,1421,1938,1421,1938,1421,1938,1421,10128,9611,1938,1421,2076,1559,2000,1483,1938,1421
594,1938,1421,1938,1421,1938,1421,1938,1421,10138,9621,1938,1421,2065,1548,2000,1483,1938,1421
595,1938,1421,1938,1421,1938,1421,1938,1421,10150,9633,1938,1421,2056,1539,2000,1483,1938,1421
596,1938,1421,1938,1421,1938,1421,1938,1421,10159,9642,1938,1421,2044,1527,2000,1483,1938,1421
597,1938,1421,1938,1421,1938,1421,1938,1421,10171,9654,1938,1421,2013,1496,2000,1483,1938,1421
598,1938,1421,1938,1421,1938,1421,1938,1421,10202,9685,1938,1421,1996,1479,2000,1483,1938,1421
599,1938,1421,1938,1421,1938,1421,1938,1421,10218,9701,1938,1421,1988,1472,2000,1483,1938,1421
600,1938,1421,1938,1421,1938,1421,1938,1421,10226,9709,1938,1421,1987,1470,2000,1483,1938,1421
601,1938,1421,1938,1421,1938,1421,1938,1421,10227,9710,1938,1421,1982,1465,2000,1483,1938,1421
602,1938,1421,1938,1421,1938,1421,1938,1421,10233,9716,1938,1421,1960,1443,2000,1483,1938,1421
603,1938,1421,1938,1421,1938,1421,1938,1421,10255,9738,1938,1421,1938,1421,2000,1483,1938,1421
604,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
605,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1935,1419,2000,1483,1938,1421
606,1938,1421,1938,1421,1938,1421,1938,1421,10279,9762,1938,1421,1932,1415,2000,1483,1938,1421
607,1938,1421,1938,1421,1938,1421,1938,1421,10283,9766,1938,1421,1929,1412,2000,1483,1938,1421
608,1938,1421,1938,1421,1938,1421,1938,1421,10286,9769,1938,1421,1928,1411,2000,1483,1938,1421
609,1938,1421,1938,1421,1938,1421,1938,1421,10287,9770,1938,1421,1926,1409,2000,1483,1938,1421
610,1938,1421,1938,1421,1938,1421,1938,1421,10288,9771,1938,1421,1926,1409,2000,1483,1938,1421
611,1938,1421,1938,1421,1938,1421,1938,1421,10288,9771,1938,1421,1929,1412,2000,1483,1938,1421
612,1938,1421,1938,1421,1938,1421,1938,1421,10286,9769,1938,1421,1938,1421,2000,1483,1938,1421
613,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
614,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
615,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
616,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1932,1415,1938,1421,2000,1483,1938,1421
617,1938,1421,1938,1421,1938,1421,1938,1421,10283,9766,1914,1397,1938,1421,2000,1483,1938,1421
618,1938,1421,1938,1421,1938,1421,1938,1421,10301,9784,1899,1382,1938,1421,2000,1483,1938,1421
619,1938,1421,1938,1421,1938,1421,1938,1421,10315,9798,1886,1369,1938,1421,2000,1483,1938,1421
620,1938,1421,1938,1421,1938,1421,1938,1421,10328,9811,1872,1355,1938,1421,2000,1483,1938,1421
621,1938,1421,1938,1421,1938,1421,1938,1421,10342,9826,1858,1341,1938,1421,2000,1483,1938,1421
622,1938,1421,1938,1421,1938,1421,1938,1421,10357,9840,1846,1329,1938,1421,2000,1483,1938,1421
623,1938,1421,1938,1421,1938,1421,1938,1421,10368,9851,1810,1293,1938,1421,2000,1483,1938,1421
624,1938,1421,1938,1421,1938,1421,1938,1421,10404,9888,1792,1275,1938,1421,2000,1483,1938,1421
625,1938,1421,1938,1421,1938,1421,1938,1421,10423,9906,1756,1239,1938,1421,2000,1483,1938,1421
626,1938,1421,1938,1421,1938,1421,1938,1421,10459,9942,1720,1203,1937,1420,2000,1483,1938,1421
627,1938,1421,1938,1421,1938,1421,1938,1421,10496,9979,1691,1174,1933,1416,2000,1483,1938,1421
628,1938,1421,1938,1421,1938,1421,1938,1421,10529,10012,1672,1155,1932,1415,2000,1483,1938,1421
629,1938,1421,1938,1421,1938,1421,1938,1421,10549,10032,1647,1130,1932,1415,2000,1483,1938,1421
630,1938,1421,1938,1421,1938,1421,1938,1421,10574,10057,1594,1077,1933,1416,2000,1483,1938,1421
631,1938,1421,1938,1421,1938,1421,1938,1421,10625,10109,1557,1040,1933,1416,2000,1483,1938,1421
632,1938,1421,1938,1421,1938,1421,1938,1421,10663,10146,1526,1009,1933,1416,2000,1483,1938,1421
633,1938,1421,1938,1421,1938,1421,1938,1421,10694,10177,1486,969,1938,1421,2000,1483,1938,1421
634,1938,1421,1938,1421,1938,1421,1938,1421,10729,10212,1434,917,1938,1421,2000,1483,1938,1421
635,1938,1421,1938,1421,1938,1421,1938,1421,10781,10264,1412,895,1938,1421,2000,1483,1938,1421
636,1938,1421,1938,1421,1938,1421,1938,1421,10803,10286,1368,851,1938,1421,2000,1483,1938,1421
637,1938,1421,1938,1421,1938,1421,1938,1421,10846,10330,1338,821,1938,1421,2000,1483,1938,1421
638,1938,1421,1938,1421,1938,1421,1938,1421,10876,10359,1320,803,1938,1421,2000,1483,1938,1421
639,1938,1421,1938,1421,1938,1421,1938,1421,10894,10377,1298,781,1938,1421,2000,1483,1938,1421
640,1938,1421,1938,1421,1938,1421,1938,1421,10916,10399,1292,775,1938,1421,2000,1483,1938,1421
641,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1293,776,1938,1421,2000,1483,1938,1421
642,1938,1421,1938,1421,1938,1421,1938,1421,10921,10405,1293,776,1938,1421,2000,1483,1938,1421
643,1938,1421,1938,1421,1938,1421,1938,1421,10921,10405,1293,776,1938,1421,2000,1483,1938,1421
644,1938,1421,1938,1421,1938,1421,1938,1421,10921,10404,1292,775,1938,1421,2000,1483,1938,1421
645,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1292,775,1938,1421,2000,1483,1938,1421
646,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1293,776,1938,1421,2000,1483,1938,1421
647,1938,1421,1938,1421,1938,1421,1938,1421,10921,10405,1293,776,1938,1421,2000,1483,1938,1421
648,1938,1421,1938,1421,1938,1421,1938,1421,10921,10404,1292,775,1938,1421,2000,1483,1938,1421
649,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1292,775,1938,1421,2000,1483,1938,1421
650,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1292,775,1938,1421,2000,1483,1938,1421
651,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1292,775,1938,1421,2000,1483,1938,1421
652,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1292,775,1938,1421,2000,1483,1938,1421
653,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1292,775,1938,1421,2000,1483,1938,1421
654,1938,1421,1938,1421,1938,1421,1938,1421,10923,10406,1294,777,1938,1421,2000,1483,1938,1421
655,1938,1421,1938,1421,1938,1421,1938,1421,10920,10403,1297,780,1938,1421,2000,1483,1938,1421
656,1938,1421,1938,1421,1938,1421,1938,1421,10918,10401,1314,797,1938,1421,2000,1483,1938,1421
657,1938,1421,1938,1421,1938,1421,1938,1421,10901,10384,1319,802,1938,1421,2000,1483,1938,1421
658,1938,1421,1938,1421,1938,1421,1938,1421,10896,10379,1333,816,1938,1421,2000,1483,1938,1421
659,1938,1421,1938,1421,1938,1421,1938,1421,10881,10364,1351,834,1938,1421,2000,1483,1938,1421
660,1938,1421,1938,1421,1938,1421,1938,1421,10863,10346,1377,860,1938,1421,2000,1483,1938,1421
661,1938,1421,1938,1421,1938,1421,1938,1421,10837,10320,1419,902,1938,1421,2000,1483,1938,1421
662,1938,1421,1938,1421,1938,1421,1938,1421,10796,10279,1447,930,1938,1421,2000,1483,1938,1421
663,1938,1421,1938,1421,1938,1421,1938,1421,10768,10251,1497,980,1938,1421,2000,1483,1938,1421
664,1938,1421,1938,1421,1938,1421,1938,1421,10717,10200,1543,1026,1938,1421,2000,1483,1938,1421
665,1938,1421,1938,1421,1938,1421,1938,1421,10672,10155,1583,1066,1938,1421,2000,1483,1938,1421
666,1938,1421,1938,1421,1938,1421,1938,1421,10632,10115,1632,1115,1938,1421,2000,1483,1938,1421
667,1938,1421,1938,1421,1938,1421,1938,1421,10583,10066,1673,1156,1938,1421,2000,1483,1938,1421
668,1938,1421,1938,1421,1938,1421,1938,1421,10541,10025,1711,1194,1938,1421,2000,1483,1938,1421
669,1938,1421,1938,1421,1938,1421,1938,1421,10504,9987,1765,1248,1938,1421,2000,1483,1938,1421
670,1938,1421,1938,1421,1938,1421,1938,1421,10450,9933,1808,1291,1938,1421,2000,1483,1938,1421
671,1938,1421,1938,1421,1938,1421,1938,1421,10407,9890,1855,1338,1938,1421,2000,1483,1938,1421
672,1938,1421,1938,1421,1938,1421,1938,1421,10359,9842,1888,1371,1938,1421,2000,1483,1938,1421
673,1938,1421,1938,1421,1938,1421,1938,1421,10327,9810,1917,1400,1938,1421,2000,1483,1938,1421
674,1938,1421,1938,1421,1938,1421,1938,1421,10297,9780,1938,1421,1938,1421,2000,1483,1938,1421
675,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1938,1421,1938,1421,2000,1483,1938,1421
676,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1947,1430,1938,1421,2000,1483,1938,1421
677,1938,1421,1938,1421,1938,1421,1938,1421,10268,9751,1965,1448,1938,1421,2000,1483,1938,1421
678,1938,1421,1938,1421,1938,1421,1938,1421,10249,9732,1988,1472,1938,1421,2000,1483,1938,1421
679,1938,1421,1938,1421,1938,1421,1938,1421,10226,9709,2000,1483,1938,1421,2000,1483,1938,1421
680,1938,1421,1938,1421,1938,1421,1938,1421,10215,9698,2018,1501,1938,1421,2000,1483,1938,1421
681,1938,1421,1938,1421,1938,1421,1938,1421,10196,9679,2041,1525,1938,1421,2000,1483,1938,1421
682,1938,1421,1938,1421,1938,1421,1938,1421,10173,9656,2070,1553,1938,1421,2000,1483,1938,1421
683,1938,1421,1938,1421,1938,1421,1938,1421,10145,9628,2093,1576,1938,1421,2000,1483,1938,1421
684,1938,1421,1938,1421,1938,1421,1938,1421,10121,9605,2105,1588,1938,1421,2000,1483,1938,1421
685,1938,1421,1938,1421,1938,1421,1938,1421,10110,9593,2144,1627,1938,1421,2000,1483,1938,1421
686,1938,1421,1938,1421,1938,1421,1938,1421,10071,9554,2172,1655,1938,1421,2000,1483,1938,1421
687,1938,1421,1938,1421,1938,1421,1938,1421,10043,9526,2190,1673,1938,1421,2000,1483,1938,1421
688,1938,1421,1938,1421,1938,1421,1938,1421,10025,9508,2215,1698,1938,1421,2000,1483,1938,1421
689,1938,1421,1938,1421,1938,1421,1938,1421,10000,9483,2238,1721,1938,1421,2000,1483,1938,1421
690,1938,1421,1938,1421,1938,1421,1938,1421,9977,9460,2266,1749,1938,1421,2000,1483,1938,1421
691,1938,1421,1938,1421,1938,1421,1938,1421,9948,9431,2303,1786,1938,1421,2000,1483,1938,1421
692,1938,1421,1938,1421,1938,1421,1938,1421,9912,9395,2321,1804,1938,1421,2000,1483,1938,1421
693,1938,1421,1938,1421,1938,1421,1938,1421,9894,9377,2358,1841,1938,1421,1999,1482,1938,1421
694,1938,1421,1938,1421,1938,1421,1938,1421,9858,9341,2384,1867,1938,1421,2000,1483,1938,1421
695,1938,1421,1938,1421,1938,1421,1938,1421,9831,9314,2410,1893,1938,1421,2000,1483,1938,1421
696,1938,1421,1938,1421,1938,1421,1938,1421,9805,9288,2440,1923,1938,1421,2000,1483,1938,1421
697,1938,1421,1938,1421,1938,1421,1938,1421,9775,9258,2476,1959,1938,1421,2000,1483,1938,1421
698,1938,1421,1938,1421,1938,1421,1938,1421,9739,9222,2503,1986,1938,1421,2000,1483,1938,1421
699,1938,1421,1938,1421,1938,1421,1938,1421,9712,9195,2526,2009,1938,1421,2000,1483,1938,1421
700,1938,1421,1938,1421,1938,1421,1938,1421,9689,9172,2548,2031,1938,1421,2000,1483,1938,1421
701,1938,1421,1938,1421,1938,1421,1938,1421,9667,9150,2584,2067,1938,1421,2000,1483,1938,1421
702,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,2584,2067,1938,1421,2000,1483,1938,1421
703,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,2584,2067,1938,1421,2000,1483,1938,1421
704,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,2584,2067,1938,1421,2000,1483,1938,1421
705,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,2584,2067,1938,1421,2000,1483,1938,1421
706,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,2584,2067,1938,1421,2000,1483,1938,1421
707,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,2584,2067,1938,1421,2000,1483,1938,1421
708,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,2584,2067,1938,1421,2000,1483,1938,1421
709,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,2584,2067,1938,1421,2000,1483,1938,1421
710,1938,1421,1938,1421,1938,1421,1938,1421,9630,9113,2564,2047,1938,1421,2000,1483,1938,1421
711,1938,1421,1938,1421,1938,1421,1938,1421,9651,9134,2545,2029,1938,1421,2000,1483,1938,1421
712,1938,1421,1938,1421,1938,1421,1938,1421,9669,9152,2529,2012,1938,1421,2000,1483,1938,1421
713,1938,1421,1938,1421,1938,1421,1938,1421,9686,9169,2507,1990,1938,1421,2000,1483,1938,1421
714,1938,1421,1938,1421,1938,1421,1938,1421,9708,9191,2471,1954,1938,1421,2000,1483,1938,1421
715,1938,1421,1938,1421,1938,1421,1938,1421,9744,9227,2443,1926,1938,1421,2000,1483,1938,1421
716,1938,1421,1938,1421,1938,1421,1938,1421,9771,9254,2420,1903,1938,1421,2000,1483,1938,1421
717,1938,1421,1938,1421,1938,1421,1938,1421,9794,9278,2401,1884,1938,1421,2000,1483,1938,1421
718,1938,1421,1938,1421,1938,1421,1938,1421,9814,9297,2389,1872,1938,1421,2000,1483,1938,1421
719,1938,1421,1938,1421,1938,1421,1938,1421,9826,9309,2371,1854,1938,1421,2000,1483,1938,1421
720,1938,1421,1938,1421,1938,1421,1938,1421,9844,9327,2357,1840,1938,1421,2000,1483,1938,1421
721,1938,1421,1938,1421,1938,1421,1938,1421,9858,9341,2321,1804,1938,1421,2000,1483,1938,1421
722,1938,1421,1938,1421,1938,1421,1938,1421,9894,9377,2283,1766,1938,1421,2000,1483,1938,1421
723,1938,1421,1938,1421,1938,1421,1938,1421,9931,9415,2253,1736,1938,1421,2000,1483,1938,1421
724,1938,1421,1938,1421,1938,1421,1938,1421,9961,9444,2212,1695,1938,1421,2000,1483,1938,1421
725,1938,1421,1938,1421,1938,1421,1938,1421,10003,9486,2180,1663,1938,1421,2000,1483,1938,1421
726,1938,1421,1938,1421,1938,1421,1938,1421,10035,9518,2125,1609,1938,1421,2000,1483,1938,1421
727,1938,1421,1938,1421,1938,1421,1938,1421,10089,9572,2076,1559,1938,1421,2000,1483,1938,1421
728,1938,1421,1938,1421,1938,1421,1938,1421,10138,9621,2027,1510,1938,1421,1999,1482,1938,1421
729,1938,1421,1938,1421,1938,1421,1938,1421,10189,9672,1990,1473,1938,1421,2000,1483,1938,1421
730,1938,1421,1938,1421,1938,1421,1938,1421,10225,9708,1947,1430,1938,1421,2000,1483,1938,1421
731,1938,1421,1938,1421,1938,1421,1938,1421,10268,9751,1938,1421,1938,1421,2000,1483,1938,1421
732,1938,1421,1938,1421,1938,1421,1938,1421,10277,9760,1920,1403,1938,1421,2000,1483,1938,1421
733,1938,1421,1938,1421,1938,1421,1938,1421,10295,9778,1882,1366,1938,1421,2000,1483,1938,1421
734,1938,1421,1938,1421,1938,1421,1938,1421,10332,9815,1859,1342,1938,1421,2000,1483,1938,1421
735,1938,1421,1938,1421,1938,1421,1938,1421,10355,9838,1828,1311,1938,1421,2000,1483,1938,1421
736,1938,1421,1938,1421,1938,1421,1938,1421,10386,9869,1797,1280,1938,1421,2000,1483,1938,1421
737,1938,1421,1938,1421,1938,1421,1938,1421,10417,9900,1765,1248,1938,1421,2000,1483,1938,1421
738,1938,1421,1938,1421,1938,1421,1938,1421,10450,9933,1714,1198,1938,1421,2000,1483,1938,1421
739,1938,1421,1938,1421,1938,1421,1938,1421,10500,9983,1686,1169,1938,1421,2000,1483,1938,1421
740,1938,1421,1938,1421,1938,1421,1938,1421,10529,10012,1658,1141,1938,1421,2000,1483,1938,1421
741,1938,1421,1938,1421,1938,1421,1938,1421,10557,10040,1619,1102,1938,1421,2000,1483,1938,1421
742,1938,1421,1938,1421,1938,1421,1938,1421,10596,10079,1589,1072,1938,1421,2000,1483,1938,1421
743,1938,1421,1938,1421,1938,1421,1938,1421,10626,10109,1548,1031,1938,1421,2000,1483,1938,1421
