idx,1e,1u,2e,2u,3e,3u,4e,4u,5e,5u,6e,6u,7e,7u,8e,8u,9e,9u
156,17363,16627,60470,14117,60470,9804,60470,17135,60470,26867,44594,218,15011,16502,60470,14070,60469
157,60470,15411,60470,26868,46946,64715,12911,16978,60470,14311,60470,10204,60470,15537,60470,26867,49046
158,11147,16865,60470,15283,60470,9542,60469,15114,60470,26868,50811,5544,9131,16515,60469,13473,60470
159,60470,13823,60470,26868,52826,4980,5603,16316,60470,15092,60470,9769,60470,14472,60469,26867,56355
160,4175,16536,60469,14470,60470,9756,60470,14729,60470,26868,57783,7472,1822,17046,60470,14431,60470
161,60470,14291,60470,26867,60134,9690,227,15630,60469,14392,60470,9522,60470,14393,60470,26868,61731
162,64334,16503,60470,14002,60470,9831,60470,14158,60470,26867,63159,11238,62318,16755,60470,13894,60470
163,60469,11910,60470,26868,65176,12055,60470,15819,60469,15168,60470,9150,60470,14035,60470,26868,1488
164,60469,16618,60470,14885,60470,8917,60470,14659,60470,26867,1487,16585,60050,16795,60470,14631,60470
165,60470,13369,60469,26867,1908,12212,58789,16510,60470,13834,60470,10121,60470,14813,60470,26868,3167
166,57698,16015,60470,14934,60470,9210,60470,14178,60469,26867,4260,8603,56606,16666,60470,14908,60469
167,60470,14624,60470,26868,5352,12231,409,2,39686,1,60470,14752,60470,9715,60470,14750,60470
168,6612,13049,54001,16396,60470,14693,60470,9906,60470,13161,60469,26867,7956,13321,52154,16308,60470
169,60469,9942,60470,14162,60470,26868,29430,26869,45908,50339,51145,15593,60470,15305,60470,8973,60470
170,60470,26867,10812,15547,49801,15434,60470,14454,60470,9603,60469,13521,60470,26868,29438,26869,48252
171,47785,16021,60470,13263,60470,9287,60470,14066,60470,26868,29718,26868,49988,51434,45685,16646,60470
172,60470,9822,60469,12905,60470,26868,30451,26869,51356,52999,44173,15967,60469,14785,60470,7874,60470
173,60470,26868,31240,26869,52078,52279,42661,15500,60470,15475,60470,9314,60470,13458,60469,26867,32570
174,52261,52211,41401,15922,60470,14224,60470,9468,60470,13941,60469,26867,32558,26869,53533,51840,39721
175,60469,14644,60470,9422,60470,13066,60470,26868,36477,26868,51294,48349,37956,16334,60470,14518,60470
176,60470,13894,60470,26867,33379,26868,56155,53106,36277,16522,60469,14631,60470,9503,60470,13513,60470
177,33561,26868,57654,53452,34428,16082,60470,14906,60470,9702,60470,15811,60470,26867,33583,26868,59480
178,33000,15568,60470,14266,60470,9356,60469,13363,60470,26868,36070,26868,58422,52335,31907,16239,60470
179,60470,10082,60470,12659,60470,26868,35248,26868,60335,53136,30816,15612,60470,15039,60470,8957,60470
180,60470,26867,34833,26868,61842,53575,29892,16320,60470,15641,60470,9205,60469,13021,60470,26868,34124
181,63475,54016,28884,15620,60386,15126,60470,9698,60470,14402,60470,26868,36817,26868,61874,52560,27540
182,60134,13324,60470,9773,60469,12785,60470,26868,33887,26868,865,56868,26952,15483,59797,14772,60470
183,60470,11921,60470,26868,36812,26868,64400,52837,26447,15504,59546,13745,60470,9257,60470,13890,60470
184,34941,26868,1490,58850,24684,15385,59546,15250,60470,9673,60470,13406,60469,26867,36110,26868,2086
185,22248,16014,59629,14445,60470,9681,60470,13058,60470,26868,39804,26868,744,51952,20231,15697,59546
186,60470,9253,60470,12912,60469,26867,39935,26868,2713,48933,18552,14856,59629,14523,60470,9508,60470
187,60470,26868,40667,26868,3577,52827,18467,15566,59798,14439,60470,9568,60470,13214,60470,26868,37566
188,6594,54600,18467,15349,59882,15011,60470,8888,60470,12979,60469,26867,37351,26869,6726,54637,18467
189,60218,14531,60470,9707,60469,12828,60470,26868,38606,26868,5134,51944,18468,15997,60133,14631,60470
190,60470,12582,60470,26868,36466,26868,7358,53003,18467,14804,59714,14872,60470,9699,60470,13681,60470
191,36905,26868,7339,51264,18467,15457,59294,14532,60470,9643,60470,13448,60469,26867,33525,26869,11139
192,18468,15507,59209,14525,60470,9997,60470,13094,60470,26868,32820,26868,11928,54834,18467,15168,59630
193,60470,9738,60470,13807,60470,26867,34797,26868,9531,53075,18467,14898,60470,14386,60470,9289,60470
194,60469,26867,32292,26869,11197,52533,18467,15070,60470,14222,60469,9655,60470,12861,60470,26868,32452
195,11036,51366,18467,14438,60470,14585,60470,9438,60470,13758,60470,26868,33342,26868,10146,47769,18467
196,60470,15083,60470,8988,60470,13186,60470,26868,43490,15895,18467,15103,60470,14810,60470,9601,60469
197,60470,26868,29771,26869,13717,52936,18468,15294,60469,13960,60470,9349,60470,13977,60470,26868,29261
198,14227,51944,18467,15881,60470,15221,60470,9314,60470,14110,60470,26867,29161,26868,14327,51916,18467
199,60470,13970,60470,9796,60470,13349,60469,26867,43491,11840,18467,15372,60470,14647,60469,8801,60470
200,60470,26868,43490,9976,18468,15377,60469,15613,60470,9144,60470,14354,60470,26868,43490,11364,18467
201,60470,14687,60470,9381,60470,15040,60470,26867,43489,11733,18468,14730,60470,12081,60470,9598,60469
202,60470,26868,43490,8875,18468,15816,60469,14379,60470,9452,60470,14461,60470,26868,43490,8772,18467
203,60470,15331,60470,9652,60470,14527,60470,26867,43490,9837,18467,15100,60470,14065,60470,9241,60470
204,60469,26867,43491,6029,18467,15340,60470,14719,60470,10058,60469,16024,60470,26868,43490,6600,18551
205,60470,14470,60470,9670,60470,14999,60470,26868,43406,62100,19475,15053,60470,14520,60470,9833,60470
206,60470,26868,42482,2466,20147,15068,60470,14507,60470,8335,60469,15929,60470,26868,41810,65280,20148
207,60470,15469,60469,9481,60470,16110,60470,26868,41810,64815,21575,16008,60470,14069,60470,10290,60470
208,60470,26868,40382,64205,22583,15629,60470,13797,60470,9673,60470,17495,60469,26867,39375,61759,24683
209,60470,13659,60470,10884,60470,16547,60469,26867,37274,57148,26448,15443,60470,14472,60470,10859,60470
210,60469,26867,35510,54888,26952,15235,60470,14155,60469,10394,60470,17011,60470,26868,35006,53612,28127
211,60470,14234,60470,9516,60470,17701,60470,26868,33829,53543,30312,15963,60470,15037,60470,9586,60470
212,60470,26867,31645,50270,32412,14856,60470,14525,60470,10072,60470,21447,60469,26867,29546,44034,34512
213,60470,14048,60470,9631,60470,22517,60469,26867,27446,43119,36192,14732,60470,14489,60469,10272,60470
214,60470,26868,25765,41418,38041,14860,60469,13657,60470,10776,60470,26937,60470,26868,23917,39244,40309
215,60469,14568,60470,11092,60470,24377,60470,26868,21649,35584,42912,15723,60470,14987,60470,10193,28909
216,31559,338,60469,26868,19045,32048,45013,15402,60470,14758,60470,10606,60470,26023,60469,26867,16945
217,47953,14931,60470,18409,60470,10884,60470,29323,56898,26867,17576,28197,50977,15377,60470,13232,60470
218,60469,33545,53194,26868,18256,26523,53414,14829,60470,13740,60469,10521,60470,35969,51680,26868,26791
219,56077,577,55514,15553,60470,13782,60469,10425,60470,36926,49231,26868,17683,24468,57529,15804,60470
220,60470,11323,60470,34352,49229,26868,15668,22067,60134,14832,60470,12757,60470,10376,60470,37049,47660
221,14633,25184,60470,15703,60470,13695,60470,10315,60470,33164,49608,26867,12349,18690,60554,15243,60470
222,60469,10242,60470,36386,45835,26868,16039,20953,61394,15817,60469,12814,60470,10378,60470,41673,51052
223,9981,7179,62570,15523,60470,12778,60470,10904,60470,40035,50048,26868,9809,11086,63914,14118,60554
224,60470,10732,60470,39542,48657,26868,9772,11251,64418,14982,60806,15350,60470,11051,60469,46784,48683
225,8990,10629,65343,15712,61057,14154,60470,10131,60470,48912,48460,26868,8037,8256,142,15105,61310
226,60470,10450,60470,63377,42807,26868,13102,11909,814,15741,61478,12953,60470,11071,60470,4113,48336
227,6733,5400,1066,15310,61562,13307,60470,10903,60469,52354,45616,26868,9117,7502,1235,14487,61814
228,60469,11169,3268,58304,57200,9602,47938,26868,6375,2808,1822,15724,61982,12140,60470,10675,60470
229,46076,26868,7481,3851,2914,15230,62066,12056,60470,11283,60470,21134,46499,26868,5881,1084,3755
230,62150,11203,60470,11227,60470,26867,47016,26867,4440,63796,4343,15262,62150,10447,60469,11243,60470
231,47709,26868,3160,62091,5014,15031,62234,10099,60470,10731,60470,26868,44736,26868,5377,63695,5602
232,62234,9918,60470,11080,60470,26868,45436,26868,4088,61493,6947,14576,62150,9168,60470,11892,15234
233,45234,888,44516,26868,3748,59915,8879,14394,62066,10201,60470,11740,60470,26867,44098,26867,2318
234,9971,14722,62066,8703,60469,11699,60470,26868,42940,26868,2384,55169,10895,14683,62066,8104,60470
235,60470,26868,41968,26868,2432,55779,12071,14761,62066,9433,60470,12620,60470,26867,41521,26868,1703
236,12995,15055,61982,8959,60470,13993,60469,26867,40549,26868,1836,53931,15011,15158,61898,9288,60470
237,60469,26867,40053,26868,399,50987,16271,14842,61143,9185,60469,13025,60470,26868,35607,26868,4341
238,17783,14929,60806,9789,60470,12489,60470,26868,32893,26868,5879,59253,19799,14683,60470,9408,60470
239,60470,26868,30614,26868,6478,55184,21983,14349,60470,8620,60470,12971,60470,26867,29524,26868,5383
240,23412,14587,60470,9866,60469,13379,60470,26868,33482,9436,24504,14723,60470,10050,60469,14680,60470
241,32390,11445,26351,14922,60470,8617,60470,14297,60470,26868,30541,9888,28536,14588,60470,9237,60470
242,60470,26868,28357,6444,30552,14610,60470,8954,60470,15833,60470,26868,26341,5608,32232,14618,60470
243,60470,15942,60469,26867,24661,2678,33997,15443,60470,10093,60469,16874,60470,26868,22897,64373,35845
244,60469,10141,60470,16796,60470,26868,21049,60791,36936,13532,60470,10504,60470,16672,60470,26868,19957
245,36936,14333,60470,10352,60470,17004,60469,26867,19957,60964,36937,14639,60470,10022,60470,16845,60469
246,19957,59407,36937,15303,61058,9928,60469,16481,60470,26868,19369,57048,36936,14398,61562,10540,60470
247,60470,26868,18864,54835,36937,14135,62066,10332,60470,18394,60470,26868,18360,54337,36937,14578,62486
248,60469,17608,60470,26868,17941,54020,36936,14135,63074,10940,60470,15614,60470,26868,17353,51798,36936
249,63074,9931,60470,19629,60470,26868,17352,50987,36937,14788,62906,10342,60470,19885,60469,26868,17521
250,36937,14297,62738,10259,60469,21117,60470,26868,17689,46344,36936,14634,62822,10318,60470,17018,60470
251,17604,48268,36937,14292,62822,10370,60470,18740,60470,26868,17604,48562,36937,13053,62906,10008,60470
252,60469,26867,17521,48037,36936,14649,63158,10508,60470,21268,60470,26868,17269,44806,36936,14571,63242
253,60470,24563,60470,26868,17184,48070,36937,14535,63242,10083,60470,23727,60469,26867,17185,43315,36937
254,63326,10260,60469,23957,60470,26868,17101,43705,36936,14718,63074,10573,60470,22634,60470,26868,17353
255,36936,14325,62318,9438,60470,24514,60469,26868,18109,40939,36937,15238,61814,10257,60469,23323,60470
256,18613,41765,36768,14405,61478,10418,60470,23326,60470,26868,19117,41750,35340,14432,61310,10306,60470
257,60469,26868,20713,42446,34333,14927,61310,9698,60469,21661,60470,26868,21721,42664,33576,14642,61310
258,7,3,41144,4,60470,26868,22477,41058,32820,14649,61310,10139,60470,22350,60469,26868,23233
259,30973,15106,61394,9871,60469,24909,60470,26868,24997,42199,28200,14826,61646,10204,60470,23146,60470
