roll,pitch,yaw
490,-28.52004623413086,19.933284759521484,-95.46282958984375
491,-28.44939422607422,19.02149200439453,-95.26887512207031
492,-28.144290924072266,17.724651336669922,-94.77564239501953
493,-27.725921630859375,16.110355377197266,-94.11042022705078
494,-27.258426666259766,14.200528144836426,-93.30490112304688
495,-26.769472122192383,12.083963394165039,-92.49376678466797
496,-26.41873550415039,10.111688613891602,-91.80863189697266
497,-26.275970458984375,8.399205207824707,-91.38021850585938
498,-26.16695785522461,6.690872669219971,-90.94937133789062
499,-26.04231834411621,4.6382927894592285,-90.28227233886719
500,-25.944068908691406,2.4025042057037354,-89.56526184082031
501,-25.85515594482422,0.30143555998802185,-88.93754577636719
502,-25.944076538085938,-1.3122119903564453,-88.429931640625
503,-26.247652053833008,-1.9302717447280884,-88.3577651977539
504,-26.401714324951172,-2.3173346519470215,-88.47174072265625
505,-26.412641525268555,-2.952516794204712,-88.55039978027344
506,-26.442819595336914,-3.843658208847046,-88.52909851074219
507,-26.524642944335938,-4.893959045410156,-88.44700622558594
508,-26.59478759765625,-5.8134989738464355,-88.41805267333984
509,-26.604991912841797,-6.351527214050293,-88.57836151123047
510,-26.590805053710938,-6.745861053466797,-88.75386810302734
511,-26.5723819732666,-7.087984561920166,-88.91747283935547
512,-26.572311401367188,-7.541013240814209,-89.03257751464844
513,-26.626232147216797,-8.038745880126953,-89.1462173461914
514,-26.823455810546875,-8.49715518951416,-89.22867584228516
515,-27.016246795654297,-8.947547912597656,-89.32610321044922
516,-27.232532501220703,-9.289175987243652,-89.49166870117188
517,-27.47369384765625,-9.55981731414795,-89.67546081542969
518,-27.76363182067871,-9.822152137756348,-89.81300354003906
519,-28.1107120513916,-10.100646018981934,-89.9333267211914
520,-28.691085815429688,-10.322047233581543,-90.13729095458984
521,-29.373449325561523,-10.528816223144531,-90.43791198730469
522,-30.1060848236084,-10.782156944274902,-90.73902130126953
523,-30.809310913085938,-11.136002540588379,-90.98176574707031
524,-31.488784790039062,-11.515177726745605,-91.14175415039062
525,-32.26493835449219,-11.796464920043945,-91.28326416015625
526,-33.188140869140625,-12.017606735229492,-91.410888671875
527,-34.225704193115234,-12.37330150604248,-91.5555648803711
528,-35.19464874267578,-12.851298332214355,-91.73646545410156
529,-36.04823684692383,-13.322731971740723,-91.92942810058594
530,-36.83441162109375,-13.76645278930664,-92.08024597167969
531,-37.400390625,-14.019124031066895,-92.3357162475586
532,-37.877384185791016,-14.23792552947998,-92.61034393310547
533,-38.316158294677734,-14.512619972229004,-92.76971435546875
534,-38.828556060791016,-14.867040634155273,-92.84793853759766
535,-39.43149185180664,-15.217616081237793,-93.05300903320312
536,-40.008689880371094,-15.529977798461914,-93.35892486572266
537,-40.48641586303711,-15.871274948120117,-93.65653991699219
538,-40.88234329223633,-16.2557430267334,-93.90221405029297
539,-41.16144943237305,-16.58039665222168,-94.14727783203125
540,-41.40000915527344,-16.817209243774414,-94.4491958618164
541,-41.52281188964844,-17.028491973876953,-94.767822265625
542,-41.60264205932617,-17.302305221557617,-95.00732421875
543,-41.671756744384766,-17.59453010559082,-95.20838928222656
544,-41.73543167114258,-17.733938217163086,-95.49726867675781
545,-41.80034637451172,-17.84111213684082,-95.82210540771484
546,-41.87979507446289,-17.995134353637695,-96.1202163696289
547,-41.9074821472168,-18.194480895996094,-96.42222595214844
548,-41.88204574584961,-18.427352905273438,-96.65596008300781
549,-41.861083984375,-18.575828552246094,-96.92080688476562
550,-41.867576599121094,-18.543594360351562,-97.31078338623047
551,-41.86347198486328,-18.5069580078125,-97.7249984741211
552,-41.79674530029297,-18.604503631591797,-98.02409362792969
553,-41.66730880737305,-18.80939483642578,-98.28324127197266
554,-41.50484085083008,-19.11311149597168,-98.49541473388672
555,-41.309452056884766,-19.397356033325195,-98.6988296508789
556,-41.002323150634766,-19.605871200561523,-98.86813354492188
557,-40.67570877075195,-19.767581939697266,-99.02715301513672
558,-40.26652526855469,-19.939334869384766,-99.18778228759766
559,-39.78092575073242,-20.15601348876953,-99.35782623291016
560,-39.19495391845703,-20.412477493286133,-99.52005767822266
561,-38.41145324707031,-20.662267684936523,-99.73846435546875
562,-37.55448532104492,-20.908323287963867,-100.00114440917969
563,-36.71024703979492,-21.164609909057617,-100.21182250976562
564,-35.98814010620117,-21.363967895507812,-100.38923645019531
565,-35.30352020263672,-21.438392639160156,-100.60579681396484
566,-34.48613357543945,-21.600862503051758,-100.78459930419922
567,-33.3772087097168,-21.94394302368164,-100.80783081054688
568,-32.176483154296875,-22.283077239990234,-100.78890991210938
569,-30.772462844848633,-22.447439193725586,-100.77322387695312
570,-29.313880920410156,-22.50921058654785,-100.80154418945312
571,-28.07883644104004,-22.470407485961914,-100.90738677978516
572,-27.05182647705078,-22.44277572631836,-101.0746078491211
573,-26.21542739868164,-22.459938049316406,-101.31208801269531
574,-25.305221557617188,-22.470684051513672,-101.60820007324219
575,-24.19109535217285,-22.437213897705078,-101.97099304199219
576,-22.320415496826172,-22.42624282836914,-102.34532928466797
577,-20.201400756835938,-22.47890281677246,-102.64569854736328
578,-18.59112548828125,-22.60892105102539,-102.52376556396484
579,-17.298906326293945,-22.595552444458008,-102.39420318603516
580,-16.223203659057617,-22.88902473449707,-102.30261993408203
581,-15.109945297241211,-23.3383846282959,-102.28870391845703
582,-13.744499206542969,-23.663419723510742,-102.5144271850586
583,-12.211053848266602,-23.979068756103516,-102.75933837890625
584,-10.257704734802246,-24.39086151123047,-102.95989990234375
585,-8.266426086425781,-24.785747528076172,-103.1825942993164
586,-6.822857856750488,-24.90454864501953,-103.34305572509766
587,-5.746427059173584,-24.970308303833008,-103.46156311035156
588,-4.991592884063721,-25.08322525024414,-103.6340560913086
589,-4.171391487121582,-25.196678161621094,-103.93051147460938
590,-3.085286855697632,-25.150127410888672,-104.38119506835938
591,-1.8488128185272217,-25.002273559570312,-104.84257507324219
592,-0.4778985381126404,-24.844911575317383,-105.2262191772461
593,0.88456130027771,-24.85588264465332,-105.34935760498047
594,2.026824951171875,-24.927074432373047,-105.44966888427734
595,2.6836822032928467,-25.11758804321289,-105.55253601074219
596,3.270369529724121,-25.295024871826172,-105.66429901123047
597,4.046999931335449,-25.28626823425293,-105.95142364501953
598,4.838246822357178,-25.158971786499023,-106.28297424316406
599,5.57897424697876,-24.943950653076172,-106.5973129272461
600,6.244072437286377,-24.736642837524414,-106.86283874511719
601,6.761082172393799,-24.632442474365234,-107.063232421875
602,7.207818984985352,-24.571516036987305,-107.22644805908203
603,7.553293228149414,-24.513381958007812,-107.3008041381836
604,7.839559078216553,-24.40937042236328,-107.32652282714844
605,8.203550338745117,-24.134796142578125,-107.49543762207031
606,8.646283149719238,-23.7800350189209,-107.76831817626953
607,8.998196601867676,-23.328975677490234,-108.13442993164062
608,9.246573448181152,-22.909469604492188,-108.4768295288086
609,9.47668743133545,-22.55250358581543,-108.81681823730469
610,9.762882232666016,-22.25236701965332,-109.06510162353516
611,9.955204963684082,-22.0052547454834,-109.19922637939453
612,9.922650337219238,-21.78262710571289,-109.3222427368164
613,9.8242826461792,-21.5423641204834,-109.48181915283203
614,9.578593254089355,-21.163406372070312,-109.684326171875
615,9.246776580810547,-20.67788314819336,-109.89623260498047
616,8.830574989318848,-20.176557540893555,-110.08320617675781
617,8.454872131347656,-19.78860092163086,-110.25018310546875
618,8.140045166015625,-19.605154037475586,-110.34825134277344
619,7.817824840545654,-19.450925827026367,-110.42642974853516
620,7.419007301330566,-19.329166412353516,-110.50492858886719
621,7.043147563934326,-19.166406631469727,-110.64225006103516
622,6.598322868347168,-18.833528518676758,-110.81658172607422
623,5.973204135894775,-18.456701278686523,-110.9670181274414
624,4.892679691314697,-17.927148818969727,-111.13168334960938
625,3.6494553089141846,-17.280044555664062,-111.36479187011719
626,2.2916646003723145,-16.554784774780273,-111.62583923339844
627,0.748424232006073,-15.84128475189209,-111.81891632080078
628,-0.776702344417572,-15.166945457458496,-111.97615814208984
629,-2.0373775959014893,-14.6419038772583,-112.14472961425781
630,-3.1842329502105713,-14.23279857635498,-112.34271240234375
631,-4.331457614898682,-14.100102424621582,-112.68223571777344
632,-5.533892631530762,-14.043402671813965,-113.11370086669922
633,-6.865024089813232,-13.952127456665039,-113.59937286376953
634,-8.264951705932617,-13.796279907226562,-114.06057739257812
635,-9.63729476928711,-13.467199325561523,-114.43082427978516
636,-10.852338790893555,-13.161359786987305,-114.7608642578125
637,-11.837274551391602,-12.961787223815918,-115.04822540283203
638,-12.821735382080078,-12.834836959838867,-115.34892272949219
639,-14.037505149841309,-12.71058177947998,-115.80187225341797
640,-15.359319686889648,-12.564070701599121,-116.26800537109375
641,-16.62677574157715,-12.500822067260742,-116.69828033447266
642,-17.599613189697266,-12.640835762023926,-117.02489471435547
643,-18.4608211517334,-12.795097351074219,-117.29484558105469
644,-19.271408081054688,-12.970495223999023,-117.468994140625
645,-20.10240936279297,-13.161358833312988,-117.70873260498047
646,-21.071903228759766,-13.302764892578125,-118.02920532226562
647,-22.072227478027344,-13.414192199707031,-118.32337188720703
648,-22.983139038085938,-13.48974895477295,-118.67807006835938
649,-23.851640701293945,-13.512492179870605,-119.0679702758789
650,-24.70308494567871,-13.461128234863281,-119.52379608154297
651,-25.55302619934082,-13.394929885864258,-119.97147369384766
652,-26.284502029418945,-13.443843841552734,-120.39806365966797
653,-26.874181747436523,-13.56031322479248,-120.86170959472656
654,-27.233551025390625,-13.668373107910156,-121.25859069824219
655,-27.516399383544922,-13.76254940032959,-121.61376190185547
656,-27.742082595825195,-13.928585052490234,-121.89629364013672
657,-28.008214950561523,-14.123214721679688,-122.19078063964844
658,-28.308080673217773,-14.293631553649902,-122.51176452636719
659,-28.63488006591797,-14.358978271484375,-122.8826675415039
660,-28.93878746032715,-14.375160217285156,-123.28035736083984
661,-29.164955139160156,-14.326119422912598,-123.78666687011719
662,-29.27832794189453,-14.407691955566406,-124.3241958618164
663,-29.300888061523438,-14.489569664001465,-124.71161651611328
664,-29.291805267333984,-14.555270195007324,-125.0654296875
665,-29.37827491760254,-14.580745697021484,-125.42435455322266
666,-29.488140106201172,-14.61174488067627,-125.81108093261719
667,-29.56231117248535,-14.719095230102539,-126.15515899658203
668,-29.605972290039062,-14.788249969482422,-126.50192260742188
669,-29.571195602416992,-14.772454261779785,-126.82994842529297
670,-29.515045166015625,-14.752006530761719,-127.12071990966797
671,-29.473438262939453,-14.8040189743042,-127.39299774169922
672,-29.390928268432617,-14.896310806274414,-127.68743896484375
673,-29.340221405029297,-14.975825309753418,-128.0566864013672
674,-29.28231430053711,-15.100410461425781,-128.3887481689453
675,-29.18092155456543,-15.28157901763916,-128.67218017578125
676,-28.97452735900879,-15.460256576538086,-128.8773193359375
677,-28.729211807250977,-15.603903770446777,-129.0558624267578
678,-28.451860427856445,-15.674952507019043,-129.2681427001953
679,-28.179697036743164,-15.745442390441895,-129.5060577392578
680,-27.837846755981445,-15.8555326461792,-129.80999755859375
681,-27.45534324645996,-16.01646614074707,-130.1005096435547
682,-27.074140548706055,-16.2853946685791,-130.31495666503906
683,-26.676218032836914,-16.45000648498535,-130.52867126464844
684,-26.105167388916016,-16.55574607849121,-130.7559814453125
685,-25.39113998413086,-16.64987564086914,-131.066650390625
686,-24.044830322265625,-16.66485595703125,-131.73789978027344
687,-22.6933650970459,-16.656112670898438,-132.3463592529297
688,-21.749114990234375,-16.804841995239258,-132.7340087890625
689,-21.04747200012207,-16.97029685974121,-132.9960174560547
690,-20.47748565673828,-17.154504776000977,-133.10923767089844
691,-19.58950424194336,-17.489343643188477,-133.20098876953125
692,-18.409364700317383,-17.790393829345703,-133.3948974609375
693,-16.686203002929688,-17.920255661010742,-133.76361083984375
694,-14.67485523223877,-17.97562026977539,-134.2044219970703
695,-12.690892219543457,-18.20183563232422,-134.3649444580078
696,-11.109864234924316,-18.394256591796875,-134.42010498046875
697,-10.1006498336792,-18.42894172668457,-134.6043243408203
698,-9.17597770690918,-18.43852424621582,-134.836181640625
699,-8.092352867126465,-18.52458953857422,-135.03707885742188
700,-6.714011192321777,-18.61957550048828,-135.3153839111328
701,-4.734291076660156,-18.66887855529785,-135.66481018066406
702,-2.6564204692840576,-18.7609806060791,-135.95455932617188
703,-0.9544332027435303,-18.969581604003906,-136.1105499267578
704,0.5927994847297668,-19.230609893798828,-136.28460693359375
705,2.003389835357666,-19.537921905517578,-136.58572387695312
706,3.3336892127990723,-19.780637741088867,-136.91119384765625
707,4.584893703460693,-19.915294647216797,-137.23681640625
708,5.821357250213623,-19.79924964904785,-137.53314208984375
709,7.188836574554443,-19.619510650634766,-137.85166931152344
710,8.928084373474121,-19.49956512451172,-138.23733520507812
711,10.678230285644531,-19.515193939208984,-138.58346557617188
712,11.882664680480957,-19.699445724487305,-138.9190673828125
713,12.66999340057373,-19.815345764160156,-139.2073974609375
714,12.918437957763672,-19.765172958374023,-139.35928344726562
715,13.199700355529785,-19.623300552368164,-139.53634643554688
716,13.785639762878418,-19.4031982421875,-139.81759643554688
717,14.434830665588379,-19.25367546081543,-140.11358642578125
718,14.956928253173828,-19.281475067138672,-140.3199462890625
719,15.423879623413086,-19.372173309326172,-140.4779815673828
720,15.787446022033691,-19.446359634399414,-140.64195251464844
721,16.071870803833008,-19.428329467773438,-140.83164978027344
722,16.26400375366211,-19.19744110107422,-141.14828491210938
723,16.452423095703125,-18.934968948364258,-141.49755859375
724,16.658695220947266,-18.697175979614258,-141.8608856201172
725,16.865272521972656,-18.56977081298828,-142.169921875
726,16.976234436035156,-18.48581886291504,-142.41058349609375
727,16.962324142456055,-18.391502380371094,-142.59512329101562
728,16.97492218017578,-18.28085708618164,-142.8008270263672
729,17.06248664855957,-18.1563720703125,-143.04165649414062
730,17.097143173217773,-17.995853424072266,-143.30447387695312
731,17.032543182373047,-17.795459747314453,-143.6044464111328
732,16.986759185791016,-17.635034561157227,-143.8935546875
733,16.969038009643555,-17.58466339111328,-144.0824432373047
734,16.940204620361328,-17.550954818725586,-144.25772094726562
735,16.901491165161133,-17.43508529663086,-144.43800354003906
736,16.84097671508789,-17.26776885986328,-144.64825439453125
737,16.61037254333496,-16.98372459411621,-144.84169006347656
738,16.119529724121094,-16.632722854614258,-144.9078826904297
739,15.016374588012695,-16.14035987854004,-144.78912353515625
740,13.756510734558105,-15.676894187927246,-144.676025390625
741,12.533495903015137,-15.261253356933594,-144.59718322753906
742,11.704055786132812,-14.978156089782715,-144.6580047607422
743,11.097762107849121,-14.807631492614746,-144.82052612304688
744,10.835958480834961,-14.714179992675781,-145.07997131347656
745,10.60909366607666,-14.621838569641113,-145.3281707763672
746,10.045405387878418,-14.519899368286133,-145.43092346191406
747,9.237905502319336,-14.347597122192383,-145.54421997070312
748,7.976600170135498,-14.1430082321167,-145.713623046875
749,6.509590148925781,-13.907447814941406,-145.90301513671875
750,5.042710304260254,-13.628091812133789,-146.1686248779297
751,3.6916134357452393,-13.344141006469727,-146.43096923828125
752,2.468590259552002,-13.034043312072754,-146.6233367919922
753,1.2992972135543823,-12.752972602844238,-146.819091796875
754,0.3148837983608246,-12.618839263916016,-147.01121520996094
755,-0.6472414135932922,-12.576630592346191,-147.23019409179688
756,-1.7440975904464722,-12.606647491455078,-147.53248596191406
757,-3.401280164718628,-12.493776321411133,-147.98214721679688
758,-5.2710957527160645,-12.259062767028809,-148.4831085205078
759,-7.15659236907959,-11.877731323242188,-148.99459838867188
760,-8.860361099243164,-11.586920738220215,-149.46498107910156
761,-10.077521324157715,-11.580889701843262,-149.86253356933594
762,-11.177006721496582,-11.615988731384277,-150.27174377441406
763,-12.393393516540527,-11.767547607421875,-150.71315002441406
764,-13.747269630432129,-11.95245361328125,-151.19313049316406
765,-15.458563804626465,-12.165522575378418,-151.83981323242188
766,-17.265287399291992,-12.397590637207031,-152.57159423828125
767,-18.863479614257812,-12.49997329711914,-153.30499267578125
768,-20.183704376220703,-12.54642105102539,-153.94456481933594
769,-20.93433380126953,-12.665935516357422,-154.35523986816406
770,-21.423416137695312,-12.877252578735352,-154.69090270996094
771,-21.593647003173828,-13.153851509094238,-155.01295471191406
772,-21.714237213134766,-13.458316802978516,-155.360107421875
773,-21.887155532836914,-13.744298934936523,-155.8141326904297
774,-22.22250747680664,-13.978652954101562,-156.39248657226562
775,-22.53759002685547,-14.179429054260254,-157.01466369628906
776,-22.720760345458984,-14.366988182067871,-157.6090087890625
777,-22.9085750579834,-14.469101905822754,-158.0516357421875
778,-22.991226196289062,-14.5720796585083,-158.39572143554688
779,-23.100934982299805,-14.714268684387207,-158.73350524902344
780,-23.26968002319336,-14.85839557647705,-159.12149047851562
781,-23.493417739868164,-14.933820724487305,-159.4763946533203
782,-23.6289119720459,-14.906989097595215,-159.78863525390625
783,-23.687593460083008,-14.89175033569336,-160.10865783691406
784,-23.68922996520996,-15.041191101074219,-160.49864196777344
785,-23.664348602294922,-15.276558876037598,-160.8663787841797
786,-23.674610137939453,-15.551268577575684,-161.16180419921875
787,-23.713701248168945,-15.750092506408691,-161.43919372558594
788,-23.692155838012695,-15.787425994873047,-161.71409606933594
789,-23.62082290649414,-15.873002052307129,-161.98388671875
790,-23.511093139648438,-16.040550231933594,-162.2708282470703
791,-23.40939712524414,-16.226560592651367,-162.61776733398438
792,-23.353113174438477,-16.366212844848633,-162.97518920898438
793,-23.314517974853516,-16.463499069213867,-163.28094482421875
794,-23.25436019897461,-16.543529510498047,-163.57635498046875
795,-23.08505630493164,-16.62714385986328,-163.89532470703125
796,-22.86110496520996,-16.7998104095459,-164.1813507080078
797,-22.56024742126465,-17.050691604614258,-164.454833984375
798,-22.259708404541016,-17.344810485839844,-164.7259521484375
799,-22.118770599365234,-17.458772659301758,-165.02806091308594
800,-21.992473602294922,-17.43230628967285,-165.38632202148438
801,-21.827802658081055,-17.629308700561523,-165.7044219970703
802,-21.671974182128906,-17.873281478881836,-166.0242156982422
803,-21.515474319458008,-17.96579360961914,-166.35861206054688
804,-21.352861404418945,-18.054399490356445,-166.68772888183594
805,-21.160097122192383,-18.223783493041992,-167.03042602539062
806,-20.938831329345703,-18.418237686157227,-167.3632354736328
807,-20.762853622436523,-18.5654354095459,-167.69122314453125
808,-20.638507843017578,-18.629390716552734,-168.06820678710938
809,-20.476865768432617,-18.771089553833008,-168.4463653564453
810,-20.288549423217773,-18.94277572631836,-168.80645751953125
811,-20.105873107910156,-19.03461456298828,-169.16941833496094
812,-19.872182846069336,-19.113950729370117,-169.49673461914062
813,-19.63115882873535,-19.23849868774414,-169.8161163330078
814,-19.43550682067871,-19.392202377319336,-170.16722106933594
815,-19.269792556762695,-19.560544967651367,-170.5252227783203
816,-19.089811325073242,-19.694732666015625,-170.8957977294922
817,-18.915760040283203,-19.804040908813477,-171.2579803466797
818,-18.724815368652344,-19.882665634155273,-171.6450653076172
819,-18.520172119140625,-19.99587059020996,-172.02120971679688
820,-18.377853393554688,-20.084135055541992,-172.4097442626953
821,-18.254411697387695,-20.175838470458984,-172.80255126953125
822,-18.12875747680664,-20.303049087524414,-173.1909942626953
823,-17.969398498535156,-20.4140567779541,-173.55946350097656
824,-17.78368377685547,-20.48191261291504,-173.93170166015625
825,-17.548301696777344,-20.5528507232666,-174.307861328125
826,-17.313024520874023,-20.649368286132812,-174.6932830810547
827,-17.16294288635254,-20.687131881713867,-175.100341796875
828,-17.023311614990234,-20.718059539794922,-175.51016235351562
829,-16.82732582092285,-20.877368927001953,-175.8824462890625
830,-16.622478485107422,-21.0521297454834,-176.24752807617188
831,-16.435184478759766,-21.162776947021484,-176.59796142578125
832,-16.261037826538086,-21.239755630493164,-176.94908142089844
833,-16.09360122680664,-21.32623863220215,-177.3153076171875
834,-15.908178329467773,-21.4124755859375,-177.6974334716797
835,-15.701751708984375,-21.510873794555664,-178.1018524169922
836,-15.496346473693848,-21.623022079467773,-178.5063934326172
837,-15.328439712524414,-21.69295883178711,-178.8986053466797
838,-15.176994323730469,-21.70802879333496,-179.30682373046875
839,-15.020934104919434,-21.72389030456543,-179.71414184570312
840,-14.833844184875488,-21.827550888061523,179.87303161621094
841,-14.660398483276367,-21.91549301147461,179.4529571533203
842,-14.555618286132812,-21.916913986206055,179.01895141601562
843,-14.443378448486328,-21.936574935913086,178.58523559570312
844,-14.291560173034668,-22.017333984375,178.15408325195312
845,-14.147211074829102,-22.112564086914062,177.73709106445312
846,-13.981443405151367,-22.147708892822266,177.33729553222656
847,-13.786211013793945,-22.1214599609375,176.92715454101562
848,-13.623441696166992,-22.166303634643555,176.53216552734375
849,-13.469829559326172,-22.26666259765625,176.1242218017578
850,-13.364322662353516,-22.342634201049805,175.69723510742188
851,-13.257182121276855,-22.36373519897461,175.26727294921875
852,-13.106771469116211,-22.36200714111328,174.83656311035156
853,-12.92857837677002,-22.402191162109375,174.40821838378906
854,-12.752213478088379,-22.465782165527344,174.0101318359375
855,-12.592489242553711,-22.502805709838867,173.625732421875
856,-12.44337272644043,-22.51889991760254,173.24639892578125
857,-12.317179679870605,-22.583524703979492,172.85586547851562
858,-12.201909065246582,-22.676355361938477,172.4628448486328
859,-12.071202278137207,-22.74396324157715,172.04139709472656
860,-11.913311958312988,-22.804201126098633,171.6375732421875
861,-11.676090240478516,-22.859844207763672,171.24095153808594
862,-11.411014556884766,-22.942195892333984,170.841552734375
863,-11.156621932983398,-23.015140533447266,170.42425537109375
864,-10.925721168518066,-23.056468963623047,170.0105743408203
865,-10.684952735900879,-23.08648109436035,169.61532592773438
866,-10.423054695129395,-23.129833221435547,169.22406005859375
867,-10.206729888916016,-23.23324203491211,168.8465118408203
868,-10.035943984985352,-23.321949005126953,168.46592712402344
869,-9.911903381347656,-23.390439987182617,168.0699005126953
870,-9.799055099487305,-23.416643142700195,167.69232177734375
871,-9.681723594665527,-23.382911682128906,167.3218231201172
872,-9.488214492797852,-23.344945907592773,166.93887329101562
873,-9.288630485534668,-23.345354080200195,166.56326293945312
874,-9.0775146484375,-23.42919158935547,166.1378936767578
875,-8.86923885345459,-23.537235260009766,165.7227020263672
876,-8.652703285217285,-23.55751609802246,165.3284912109375
877,-8.47848129272461,-23.504880905151367,164.94216918945312
878,-8.287581443786621,-23.48426055908203,164.51052856445312
879,-8.078213691711426,-23.534326553344727,164.08221435546875
880,-7.855035781860352,-23.57868003845215,163.6681671142578
881,-7.640401363372803,-23.596939086914062,163.28053283691406
882,-7.422011375427246,-23.598453521728516,162.86859130859375
883,-7.224822521209717,-23.5916805267334,162.45965576171875
884,-6.997990131378174,-23.524734497070312,162.05528259277344
885,-6.744405269622803,-23.44876480102539,161.6498260498047
886,-6.422004222869873,-23.461021423339844,161.22413635253906
887,-6.110019683837891,-23.51960563659668,160.76051330566406
888,-5.825338840484619,-23.5927734375,160.29615783691406
889,-5.480587482452393,-23.629989624023438,159.8303680419922
890,-5.138289928436279,-23.60666847229004,159.37203979492188
891,-4.8618035316467285,-23.512557983398438,158.9817352294922
892,-4.575672149658203,-23.46051025390625,158.62242126464844
893,-4.205905437469482,-23.48084831237793,158.32191467285156
894,-3.7714433670043945,-23.5568790435791,158.0345458984375
895,-3.3454763889312744,-23.62811851501465,157.7437286376953
896,-2.988994598388672,-23.57752799987793,157.3419647216797
897,-2.8932580947875977,-23.328304290771484,156.8186798095703
898,-2.833440065383911,-23.08538055419922,156.31268310546875
899,-2.679887533187866,-22.939077377319336,155.8843231201172
